"Sample","Ground_Truth","Predicted","Difference"
"GSM989827","67","66.5400256247816",-0.459974375218394
"GSM989828","89","80.2160677359215",-8.7839322640785
"GSM989829","66","55.0335826008251",-10.9664173991749
"GSM989830","64","66.1456654253273",2.14566542532729
"GSM989831","62","60.6566008229166",-1.3433991770834
"GSM989832","87","84.8952253956148",-2.1047746043852
"GSM989833","73","66.046286655378",-6.953713344622
"GSM989834","75","83.4592376343045",8.4592376343045
"GSM989835","73","60.3155309088935",-12.6844690911065
"GSM989836","83","74.5985606812563",-8.4014393187437
"GSM989837","82","73.6228298447455",-8.3771701552545
"GSM989838","48","19.9472144586799",-28.0527855413201
"GSM989839","77","73.7634473096751",-3.2365526903249
"GSM989840","54","52.0245670977439",-1.9754329022561
"GSM989841","63","42.322962900625",-20.677037099375
"GSM989842","71","60.9997686455159",-10.0002313544841
"GSM989843","68","57.8909455324866",-10.1090544675134
"GSM989844","80","84.0627282180794",4.0627282180794
"GSM989845","92","80.9931548712804",-11.0068451287196
"GSM989846","60","48.6830800945561",-11.3169199054439
"GSM989847","79","79.0778960435725",0.077896043572494
"GSM989848","68","78.5980781895772",10.5980781895772
"GSM989849","93","89.1240719251114",-3.87592807488861
"GSM989850","84","65.3850805000566",-18.6149194999434
"GSM989851","74","56.2133520618046",-17.7866479381954
"GSM989852","74","78.5175066403591",4.5175066403591
"GSM989853","76","68.3611620231031",-7.63883797689689
"GSM989854","56","88.8347311309897",32.8347311309897
"GSM989855","72","53.2970464668663",-18.7029535331337
"GSM989856","75","70.5935015356269",-4.4064984643731
"GSM989857","79","89.4861766929817",10.4861766929817
"GSM989858","73","90.8673601276579",17.8673601276579
"GSM989859","82","66.2314398805359",-15.7685601194641
"GSM989860","74","83.0922237020919",9.0922237020919
"GSM989861","79","93.2547701069246",14.2547701069246
"GSM989863","101","81.3355088703205",-19.6644911296795
"GSM989864","79","77.8035994499392",-1.1964005500608
"GSM989865","84","87.3234159361907",3.3234159361907
"GSM989866","85","67.3763399538223",-17.6236600461777
"GSM989867","87","51.2647900662979",-35.7352099337021
"GSM989868","74","66.14013244409",-7.85986755591
"GSM989869","77","72.2284503087339",-4.7715496912661
"GSM989870","73","95.3897054216144",22.3897054216144
"GSM989871","87","63.9232499253375",-23.0767500746625
"GSM989872","85","52.5046662982489",-32.4953337017511
"GSM989873","88","87.7046280125249",-0.295371987475093
"GSM989874","66","48.3637240610106",-17.6362759389894
"GSM989875","78","61.2830414323877",-16.7169585676123
"GSM989876","53","66.0850269535934",13.0850269535934
"GSM989877","76","43.5971610779258",-32.4028389220742
"GSM989878","67","66.8687059842178",-0.131294015782203
"GSM989879","73","73.9576855394357",0.957685539435701
"GSM989880","54","54.1409537461227",0.140953746122698
"GSM989881","73","70.4408258313441",-2.5591741686559
"GSM989882","96","103.134105497523",7.134105497523
"GSM989883","57","84.7151440454564",27.7151440454564
"GSM989884","76","70.3918412394836",-5.6081587605164
"GSM989886","54","66.3918082891194",12.3918082891194
"GSM989887","73","87.5856442515393",14.5856442515393
"GSM989888","84","77.2937274472123",-6.70627255278769
"GSM989889","62","49.8224831652684",-12.1775168347316
"GSM989891","68","61.3438368413383",-6.6561631586617
"GSM989892","62","70.0621242220784",8.0621242220784
"GSM989893","79","86.0451284507681",7.0451284507681
"GSM989894","72","65.1743545579125",-6.82564544208751
"GSM989895","69","69.7227888589169",0.7227888589169
"GSM989896","55","66.5454956999458",11.5454956999458
"GSM989897","73","77.7311870999705",4.7311870999705
"GSM989898","79","73.8180736157872",-5.1819263842128
"GSM989899","72","52.2912506594876",-19.7087493405124
"GSM989900","89","65.2385926167313",-23.7614073832687
"GSM989901","79","81.7571248452852",2.7571248452852
"GSM989902","85","91.0797281397402",6.0797281397402
"GSM989903","68","52.085602441815",-15.914397558185
"GSM989904","89","96.1024379623599",7.1024379623599
"GSM989905","73","74.9162237286902",1.9162237286902
"GSM989906","63","40.6263904088434",-22.3736095911566
"GSM989907","78","81.4137939892538",3.4137939892538
"GSM989908","65","69.0699046313895",4.06990463138951
"GSM989909","65","90.832936477109",25.832936477109
"GSM989910","89","85.0009340946055",-3.9990659053945
"GSM989911","85","72.2047114142847",-12.7952885857153
"GSM989912","66","77.8847637402503",11.8847637402503
"GSM989913","76","55.5734213450529",-20.4265786549471
