Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
1330,3,cubist,0.9162526522,4.648224716,,,,,,,,,,
624,3,cubist,0.9162574523,4.482895053,,,,,,,,,,
1859,3,cubist,0.9162602241,4.73575983,,,,,,,,,,
891,3,cubist,0.9162662991,4.43060557,,,,,,,,,,
782,3,cubist,0.9162703573,4.763349256,,,,,,,,,,
1453,3,cubist,0.9162774111,4.709357924,,,,,,,,,,
1000,3,cubist,0.9162820309,4.547804224,,,,,,,,,,
2270,3,cubist,0.9162929221,4.645247243,,,,,,,,,,
2354,3,cubist,0.9163044275,4.575236206,,,,,,,,,,
2180,3,cubist,0.9163233273,4.53403157,,,,,,,,,,
3473,3,cubist,0.9163260112,4.71069432,,,,,,,,,,
157,3,cubist,0.9163266917,4.657189565,,,,,,,,,,
1012,3,cubist,0.9163407037,4.67891614,,,,,,,,,,
2046,3,cubist,0.9163432117,4.720390901,,,,,,,,,,
900,3,cubist,0.9163583147,4.509295125,,,,,,,,,,
2553,3,cubist,0.9163641635,4.831554568,,,,,,,,,,
3211,3,cubist,0.9163753364,4.662888879,,,,,,,,,,
1028,3,cubist,0.9163761041,4.620719443,,,,,,,,,,
906,3,cubist,0.9163807779,4.528406982,,,,,,,,,,
636,3,cubist,0.9163815119,4.778259007,,,,,,,,,,
2766,3,cubist,0.916382059,4.676285142,,,,,,,,,,
1491,3,cubist,0.9163822929,4.761779143,,,,,,,,,,
2206,3,cubist,0.9163986971,4.628006725,,,,,,,,,,
444,3,cubist,0.9164129173,4.668434576,,,,,,,,,,
3454,3,cubist,0.9164217282,4.784560102,,,,,,,,,,
2945,3,cubist,0.9164337048,4.477048928,,,,,,,,,,
2073,3,cubist,0.9164357307,4.899032052,,,,,,,,,,
3686,3,cubist,0.9164367599,4.557522983,,,,,,,,,,
3831,3,cubist,0.9164432547,4.581805804,,,,,,,,,,
2527,3,cubist,0.9164476482,4.498034633,,,,,,,,,,
281,3,cubist,0.9164582308,4.776390536,,,,,,,,,,
1160,3,cubist,0.9164711419,4.719958529,,,,,,,,,,
2104,3,cubist,0.9164757469,4.639888317,,,,,,,,,,
3868,3,cubist,0.9164830934,4.438531801,,,,,,,,,,
1779,3,cubist,0.916484261,4.481147435,,,,,,,,,,
3028,3,cubist,0.9164869701,4.490013826,,,,,,,,,,
3804,3,cubist,0.9164936712,4.627149954,,,,,,,,,,
232,3,cubist,0.9164991451,4.620189356,,,,,,,,,,
1581,3,cubist,0.9165075062,4.674856862,,,,,,,,,,
2040,3,cubist,0.9165083578,4.671781256,,,,,,,,,,
3459,3,cubist,0.9165179286,4.618829328,,,,,,,,,,
1623,3,cubist,0.9165208008,4.916201551,,,,,,,,,,
549,3,cubist,0.9165214514,4.720322278,,,,,,,,,,
1099,3,cubist,0.9165408927,4.510485426,,,,,,,,,,
3354,3,cubist,0.9165624418,4.717311406,,,,,,,,,,
188,3,cubist,0.9165775314,4.424897187,,,,,,,,,,
1085,3,cubist,0.9165882557,4.635311803,,,,,,,,,,
3772,3,cubist,0.9165891491,4.588945598,,,,,,,,,,
3988,3,cubist,0.9165941261,4.435476087,,,,,,,,,,
1647,3,cubist,0.9166063018,4.554227281,,,,,,,,,,
1024,3,cubist,0.9166237464,4.656455297,,,,,,,,,,
2662,3,cubist,0.9166268576,4.645682727,,,,,,,,,,
2572,3,cubist,0.9166355702,4.762732256,,,,,,,,,,
2495,3,cubist,0.9166399257,4.539514893,,,,,,,,,,
2558,3,cubist,0.9166431888,4.438496238,,,,,,,,,,
2661,3,cubist,0.9166454896,4.810757312,,,,,,,,,,
217,3,cubist,0.9166471776,4.605412071,,,,,,,,,,
2695,3,cubist,0.9166495427,4.608377754,,,,,,,,,,
344,3,cubist,0.91665563,4.771015539,,,,,,,,,,
853,3,cubist,0.9166589549,4.51783045,,,,,,,,,,
2799,3,cubist,0.9166599325,4.478132674,,,,,,,,,,
199,3,cubist,0.9166711082,4.813429467,,,,,,,,,,
388,3,cubist,0.9166735303,4.630738955,,,,,,,,,,
2875,3,cubist,0.9166736709,4.726898369,,,,,,,,,,
2215,3,cubist,0.9166746291,4.41135466,,,,,,,,,,
221,3,cubist,0.9166860588,4.57174707,,,,,,,,,,
3133,3,cubist,0.9166905791,4.666153042,,,,,,,,,,
297,3,cubist,0.9166976946,4.545736638,,,,,,,,,,
587,3,cubist,0.9167029077,4.441578764,,,,,,,,,,
800,3,cubist,0.9167096255,4.696959881,,,,,,,,,,
2321,3,cubist,0.9167155949,4.634239204,,,,,,,,,,
3617,3,cubist,0.9167274715,4.69690889,,,,,,,,,,
2045,3,cubist,0.9167343406,4.523599111,,,,,,,,,,
371,3,cubist,0.9167521097,4.69984551,,,,,,,,,,
2001,3,cubist,0.9167773517,4.782480984,,,,,,,,,,
2468,3,cubist,0.9167792278,4.494094301,,,,,,,,,,
1633,3,cubist,0.9167846885,4.56894349,,,,,,,,,,
2989,3,cubist,0.9167878868,4.493689537,,,,,,,,,,
1327,3,cubist,0.9168041501,4.794404544,,,,,,,,,,
3980,3,cubist,0.9168138667,4.478660272,,,,,,,,,,
43,3,cubist,0.9168146896,4.686258181,,,,,,,,,,
2157,3,cubist,0.9168158981,4.629093664,,,,,,,,,,
170,3,cubist,0.916827645,4.867723999,,,,,,,,,,
2175,3,cubist,0.9168315376,4.643130938,,,,,,,,,,
3503,3,cubist,0.9168393774,4.602061495,,,,,,,,,,
2016,3,cubist,0.9168401025,4.527677698,,,,,,,,,,
360,3,cubist,0.9168483719,4.570173358,,,,,,,,,,
1896,3,cubist,0.9168519502,4.633114186,,,,,,,,,,
3448,3,cubist,0.9168553946,4.627209758,,,,,,,,,,
3913,3,cubist,0.9168575921,4.56906251,,,,,,,,,,
3819,3,cubist,0.9168671531,4.686955026,,,,,,,,,,
850,3,cubist,0.9168697739,4.771449799,,,,,,,,,,
42,3,cubist,0.9168709215,4.652276418,,,,,,,,,,
2909,3,cubist,0.9168721798,4.694933905,,,,,,,,,,
1817,3,cubist,0.9168755129,4.652245589,,,,,,,,,,
3991,3,cubist,0.9168880542,4.47820932,,,,,,,,,,
915,3,cubist,0.9168893943,4.650099098,,,,,,,,,,
322,3,cubist,0.9168949351,4.42218234,,,,,,,,,,
3755,3,cubist,0.9168966274,4.72891953,,,,,,,,,,
3985,3,cubist,0.9169093377,4.859468616,,,,,,,,,,
1962,3,cubist,0.9169168496,4.634795392,,,,,,,,,,
1614,3,cubist,0.9169213431,4.86988046,,,,,,,,,,
832,3,cubist,0.9169345775,4.525676281,,,,,,,,,,
1292,3,cubist,0.9169477258,4.673877547,,,,,,,,,,
1798,3,cubist,0.9169479659,4.562127952,,,,,,,,,,
271,3,cubist,0.9169602332,4.719732677,,,,,,,,,,
47,3,cubist,0.9169611117,4.591362216,,,,,,,,,,
2651,3,cubist,0.9169694705,4.472801506,,,,,,,,,,
2836,3,cubist,0.916970613,4.669722591,,,,,,,,,,
2317,3,cubist,0.916988702,4.649882181,,,,,,,,,,
1140,3,cubist,0.916993894,4.795982915,,,,,,,,,,
2446,3,cubist,0.916995632,4.609942382,,,,,,,,,,
2017,3,cubist,0.9170017057,4.468497527,,,,,,,,,,
3041,3,cubist,0.9170066037,4.479823261,,,,,,,,,,
3308,3,cubist,0.9170217433,4.503041389,,,,,,,,,,
1139,3,cubist,0.9170319653,4.642511753,,,,,,,,,,
1152,3,cubist,0.9170426563,4.8901689,,,,,,,,,,
3897,3,cubist,0.9170588909,4.645715389,,,,,,,,,,
3106,3,cubist,0.9170595532,4.724477098,,,,,,,,,,
2550,3,cubist,0.9170680572,4.616237674,,,,,,,,,,
1605,3,cubist,0.9170769244,4.506484525,,,,,,,,,,
1435,3,cubist,0.917079484,4.700130801,,,,,,,,,,
1359,3,cubist,0.9170853352,4.826569929,,,,,,,,,,
3600,3,cubist,0.9170881819,4.628106178,,,,,,,,,,
2213,3,cubist,0.9170922835,4.746572089,,,,,,,,,,
139,3,cubist,0.9170998059,4.699268064,,,,,,,,,,
2192,3,cubist,0.9171223364,4.53150064,,,,,,,,,,
2293,3,cubist,0.9171247021,4.583956529,,,,,,,,,,
3031,3,cubist,0.917130699,4.398290377,,,,,,,,,,
198,3,cubist,0.9171353052,4.707285624,,,,,,,,,,
3659,3,cubist,0.9171371468,4.49689786,,,,,,,,,,
2,3,cubist,0.9171407724,4.687216285,,,,,,,,,,
1091,3,cubist,0.9171683235,4.621591981,,,,,,,,,,
140,3,cubist,0.9171686971,4.699107725,,,,,,,,,,
3420,3,cubist,0.9171812882,4.718488085,,,,,,,,,,
857,3,cubist,0.9171959035,4.666018019,,,,,,,,,,
2345,3,cubist,0.9172062266,4.691573738,,,,,,,,,,
1572,3,cubist,0.9172143515,4.308939704,,,,,,,,,,
957,3,cubist,0.9172204168,4.631177408,,,,,,,,,,
2452,3,cubist,0.9172461571,4.537509641,,,,,,,,,,
2778,3,cubist,0.9172586315,4.731362099,,,,,,,,,,
2653,3,cubist,0.9172749681,4.706958155,,,,,,,,,,
1964,3,cubist,0.9172795525,4.542301266,,,,,,,,,,
1640,3,cubist,0.9172876984,4.580157057,,,,,,,,,,
477,3,cubist,0.9172975543,4.653946998,,,,,,,,,,
839,3,cubist,0.9172976273,4.564361349,,,,,,,,,,
1722,3,cubist,0.9172990618,4.661756414,,,,,,,,,,
3667,3,cubist,0.9173203588,4.791506104,,,,,,,,,,
3546,3,cubist,0.9173209689,4.427408902,,,,,,,,,,
1504,3,cubist,0.9173259522,4.509678394,,,,,,,,,,
429,3,cubist,0.9173265746,4.728718426,,,,,,,,,,
1451,3,cubist,0.9173500094,4.754345792,,,,,,,,,,
1442,3,cubist,0.9173682058,4.447919758,,,,,,,,,,
2955,3,cubist,0.9173787155,4.536010918,,,,,,,,,,
3608,3,cubist,0.9173800965,4.741203437,,,,,,,,,,
493,3,cubist,0.9173911521,4.689153259,,,,,,,,,,
1022,3,cubist,0.9173915811,4.524839273,,,,,,,,,,
2585,3,cubist,0.9174097476,4.506165761,,,,,,,,,,
707,3,cubist,0.9174200516,4.639026622,,,,,,,,,,
3359,3,cubist,0.917428404,4.566980666,,,,,,,,,,
2719,3,cubist,0.9174289855,4.605877599,,,,,,,,,,
1667,3,cubist,0.9174361012,4.485356858,,,,,,,,,,
573,3,cubist,0.9174476458,4.760944022,,,,,,,,,,
2228,3,cubist,0.9174685602,4.673803992,,,,,,,,,,
1921,3,cubist,0.9174861725,4.465829842,,,,,,,,,,
1908,3,cubist,0.9175081778,4.55796327,,,,,,,,,,
3618,3,cubist,0.9175198278,4.72591248,,,,,,,,,,
1796,3,cubist,0.9175217339,4.664064489,,,,,,,,,,
701,3,cubist,0.9175310345,4.548809566,,,,,,,,,,
1468,3,cubist,0.9175593483,4.391229291,,,,,,,,,,
2133,3,cubist,0.9175657281,4.565639476,,,,,,,,,,
2745,3,cubist,0.9175683011,4.550309966,,,,,,,,,,
3749,3,cubist,0.9175684684,4.799363096,,,,,,,,,,
3274,3,cubist,0.9175711672,4.648976941,,,,,,,,,,
539,3,cubist,0.9175717081,4.539180384,,,,,,,,,,
2873,3,cubist,0.917574164,4.616652205,,,,,,,,,,
2682,3,cubist,0.9175762752,4.757131198,,,,,,,,,,
2359,3,cubist,0.9176116426,4.528537933,,,,,,,,,,
575,3,cubist,0.9176389861,4.620867878,,,,,,,,,,
3056,3,cubist,0.9176445113,4.671355119,,,,,,,,,,
3365,3,cubist,0.917651219,4.516168439,,,,,,,,,,
1079,3,cubist,0.9176557659,4.911795427,,,,,,,,,,
2897,3,cubist,0.9176591851,4.577540513,,,,,,,,,,
229,3,cubist,0.9176678739,4.621260454,,,,,,,,,,
2865,3,cubist,0.9176688773,4.61963147,,,,,,,,,,
3778,3,cubist,0.9176735463,4.687890154,,,,,,,,,,
1481,3,cubist,0.9176787335,4.728526805,,,,,,,,,,
1899,3,cubist,0.9176972892,4.600317279,,,,,,,,,,
3192,3,cubist,0.9177130696,4.632084867,,,,,,,,,,
1325,3,cubist,0.9177280234,4.341911749,,,,,,,,,,
2394,3,cubist,0.9177475589,4.841749435,,,,,,,,,,
376,3,cubist,0.9177561862,4.493868415,,,,,,,,,,
2084,3,cubist,0.9177619331,4.673815504,,,,,,,,,,
3925,3,cubist,0.9177771186,4.533255361,,,,,,,,,,
3388,3,cubist,0.9178126999,4.335207188,,,,,,,,,,
323,3,cubist,0.9178162086,4.741616614,,,,,,,,,,
329,3,cubist,0.9178463708,4.624641107,,,,,,,,,,
2185,3,cubist,0.9178483816,4.55986326,,,,,,,,,,
2239,3,cubist,0.9178526651,4.479122054,,,,,,,,,,
3304,3,cubist,0.9178532346,4.630168347,,,,,,,,,,
2178,3,cubist,0.9178593473,4.583604123,,,,,,,,,,
2645,3,cubist,0.9178634498,4.393855413,,,,,,,,,,
560,3,cubist,0.9178645124,4.548359127,,,,,,,,,,
3216,3,cubist,0.9178661122,4.509661228,,,,,,,,,,
3301,3,cubist,0.9178690004,4.637670713,,,,,,,,,,
1424,3,cubist,0.9178754941,4.715836931,,,,,,,,,,
1980,3,cubist,0.9178772843,4.526061227,,,,,,,,,,
3929,3,cubist,0.9178911639,4.529014662,,,,,,,,,,
704,3,cubist,0.917903882,4.533814369,,,,,,,,,,
2952,3,cubist,0.9179063526,4.780051549,,,,,,,,,,
2034,3,cubist,0.917910816,4.498540973,,,,,,,,,,
2203,3,cubist,0.9179166477,4.508934095,,,,,,,,,,
1385,3,cubist,0.917952377,4.423607725,,,,,,,,,,
953,3,cubist,0.917969578,4.479905162,,,,,,,,,,
3299,3,cubist,0.9179755432,4.636668733,,,,,,,,,,
771,3,cubist,0.9179878474,4.475800352,,,,,,,,,,
1928,3,cubist,0.9179931595,4.659764601,,,,,,,,,,
3742,3,cubist,0.9179945256,4.775629788,,,,,,,,,,
2226,3,cubist,0.9179954291,4.641561975,,,,,,,,,,
2953,3,cubist,0.9179997797,4.421546381,,,,,,,,,,
1471,3,cubist,0.9180009085,4.715038043,,,,,,,,,,
1654,3,cubist,0.9180048782,4.575648538,,,,,,,,,,
926,3,cubist,0.9180053332,4.644506962,,,,,,,,,,
2114,3,cubist,0.9180089802,4.81312417,,,,,,,,,,
1702,3,cubist,0.9180115348,4.572576773,,,,,,,,,,
2949,3,cubist,0.9180173874,4.721040063,,,,,,,,,,
1181,3,cubist,0.9180232675,4.587614682,,,,,,,,,,
2546,3,cubist,0.9180284182,4.646327546,,,,,,,,,,
645,3,cubist,0.9180416325,4.673431119,,,,,,,,,,
3522,3,cubist,0.918051923,4.697987658,,,,,,,,,,
78,3,cubist,0.9180597673,4.349748977,,,,,,,,,,
1837,3,cubist,0.9180601365,4.456182466,,,,,,,,,,
1775,3,cubist,0.9180622929,4.691567042,,,,,,,,,,
2946,3,cubist,0.9180628614,4.559212475,,,,,,,,,,
406,3,cubist,0.9180632117,4.850739621,,,,,,,,,,
778,3,cubist,0.9180654661,4.563168289,,,,,,,,,,
852,3,cubist,0.9180928408,4.682352851,,,,,,,,,,
263,3,cubist,0.9180940117,4.802113262,,,,,,,,,,
3785,3,cubist,0.9180942957,4.631289239,,,,,,,,,,
66,3,cubist,0.918105235,4.666892058,,,,,,,,,,
2806,3,cubist,0.9181069677,4.41977085,,,,,,,,,,
2047,3,cubist,0.918136787,4.736293536,,,,,,,,,,
592,3,cubist,0.9181558474,4.672616945,,,,,,,,,,
1319,3,cubist,0.9181586163,4.596152137,,,,,,,,,,
3474,3,cubist,0.9181959939,4.576504646,,,,,,,,,,
3720,3,cubist,0.9181972077,4.59485265,,,,,,,,,,
2823,3,cubist,0.9181980794,4.61910747,,,,,,,,,,
2592,3,cubist,0.9181990803,4.576305281,,,,,,,,,,
1527,3,cubist,0.9181996102,4.838490648,,,,,,,,,,
2903,3,cubist,0.9182007394,4.745093724,,,,,,,,,,
2532,3,cubist,0.9182025146,4.673160059,,,,,,,,,,
3584,3,cubist,0.9182164885,4.600292219,,,,,,,,,,
1812,3,cubist,0.9182200845,4.481372847,,,,,,,,,,
3071,3,cubist,0.918230745,4.62533781,,,,,,,,,,
1726,3,cubist,0.918231104,4.67066802,,,,,,,,,,
3851,3,cubist,0.9182382103,4.437970912,,,,,,,,,,
2383,3,cubist,0.9182393853,4.565597582,,,,,,,,,,
3417,3,cubist,0.9182469581,4.965081452,,,,,,,,,,
2417,3,cubist,0.9182477963,4.347948717,,,,,,,,,,
1,3,cubist,0.918250785,4.459482727,,,,,,,,,,
2639,3,cubist,0.9182668688,4.79138536,,,,,,,,,,
3834,3,cubist,0.9182690288,4.718898171,,,,,,,,,,
1379,3,cubist,0.918281218,4.653651461,,,,,,,,,,
3661,3,cubist,0.9182885039,4.467362072,,,,,,,,,,
1590,3,cubist,0.9183079276,4.572441446,,,,,,,,,,
1816,3,cubist,0.9183132809,4.511579466,,,,,,,,,,
1335,3,cubist,0.9183163278,4.669230596,,,,,,,,,,
2286,3,cubist,0.9183184536,4.799570117,,,,,,,,,,
179,3,cubist,0.9183204845,4.809717192,,,,,,,,,,
3319,3,cubist,0.9183247482,4.716615176,,,,,,,,,,
2655,3,cubist,0.9183307509,4.747261318,,,,,,,,,,
1933,3,cubist,0.9183590432,4.659948559,,,,,,,,,,
1159,3,cubist,0.9183661403,4.500644691,,,,,,,,,,
359,3,cubist,0.9183915426,4.738575773,,,,,,,,,,
3470,3,cubist,0.9183927736,4.784213242,,,,,,,,,,
3783,3,cubist,0.9183928448,4.634708993,,,,,,,,,,
781,3,cubist,0.9183959634,4.730895989,,,,,,,,,,
3237,3,cubist,0.9184068699,4.461294309,,,,,,,,,,
3883,3,cubist,0.9184180703,4.556086601,,,,,,,,,,
63,3,cubist,0.9184205615,4.517877802,,,,,,,,,,
1150,3,cubist,0.918427387,4.670652674,,,,,,,,,,
3428,3,cubist,0.9184334659,4.850713743,,,,,,,,,,
905,3,cubist,0.9184427367,4.458719869,,,,,,,,,,
1706,3,cubist,0.9184557625,4.488633142,,,,,,,,,,
195,3,cubist,0.9184568887,4.565888831,,,,,,,,,,
3662,3,cubist,0.9184839246,4.578006481,,,,,,,,,,
1144,3,cubist,0.9184879302,4.474383178,,,,,,,,,,
1563,3,cubist,0.9185294409,4.788013377,,,,,,,,,,
867,3,cubist,0.9185319894,4.509023612,,,,,,,,,,
3121,3,cubist,0.9185384053,4.684795211,,,,,,,,,,
1925,3,cubist,0.9185403927,4.498866264,,,,,,,,,,
3706,3,cubist,0.9185413364,4.804949368,,,,,,,,,,
1298,3,cubist,0.9185446221,4.575962432,,,,,,,,,,
3236,3,cubist,0.9185447581,4.555583832,,,,,,,,,,
3541,3,cubist,0.9185465951,4.725271259,,,,,,,,,,
3214,3,cubist,0.9185477513,4.505772773,,,,,,,,,,
1190,3,cubist,0.9185560255,4.518635445,,,,,,,,,,
2973,3,cubist,0.9185727886,4.903542329,,,,,,,,,,
2531,3,cubist,0.9185778492,4.607169604,,,,,,,,,,
2587,3,cubist,0.9185808703,4.671858666,,,,,,,,,,
1873,3,cubist,0.9185810387,4.560010741,,,,,,,,,,
3416,3,cubist,0.9185931558,4.399089976,,,,,,,,,,
2759,3,cubist,0.9186021832,4.705277727,,,,,,,,,,
725,3,cubist,0.9186025186,4.599794117,,,,,,,,,,
3472,3,cubist,0.9186336792,4.593835553,,,,,,,,,,
1865,3,cubist,0.9186415653,4.22921383,,,,,,,,,,
1785,3,cubist,0.9186464075,4.420011439,,,,,,,,,,
408,3,cubist,0.9186745849,4.486316201,,,,,,,,,,
2442,3,cubist,0.9186895924,4.444605618,,,,,,,,,,
3338,3,cubist,0.9186924986,4.592176458,,,,,,,,,,
1871,3,cubist,0.9187167644,4.471424448,,,,,,,,,,
544,3,cubist,0.9187206364,4.469411809,,,,,,,,,,
2407,3,cubist,0.9187215093,4.433019077,,,,,,,,,,
3463,3,cubist,0.918728569,4.443919953,,,,,,,,,,
3230,3,cubist,0.9187336825,4.487017557,,,,,,,,,,
3533,3,cubist,0.9187386453,4.497003156,,,,,,,,,,
2573,3,cubist,0.9187421977,4.584296883,,,,,,,,,,
2597,3,cubist,0.9187573715,4.650129007,,,,,,,,,,
3857,3,cubist,0.9187628547,4.752537396,,,,,,,,,,
785,3,cubist,0.9187659338,4.494437143,,,,,,,,,,
3261,3,cubist,0.9187727536,4.714636694,,,,,,,,,,
1648,3,cubist,0.9187760236,4.594007019,,,,,,,,,,
3603,3,cubist,0.9187798235,4.627386147,,,,,,,,,,
33,3,cubist,0.9187898608,4.491518278,,,,,,,,,,
3753,3,cubist,0.9187957435,4.895622409,,,,,,,,,,
1174,3,cubist,0.9187981172,4.597369627,,,,,,,,,,
2630,3,cubist,0.9188070635,4.302232972,,,,,,,,,,
18,3,cubist,0.9188075627,4.716807115,,,,,,,,,,
2858,3,cubist,0.9188167408,4.62127555,,,,,,,,,,
1644,3,cubist,0.918820689,4.570497229,,,,,,,,,,
3427,3,cubist,0.9188219326,4.558034308,,,,,,,,,,
2263,3,cubist,0.9188266464,4.525049933,,,,,,,,,,
3542,3,cubist,0.9188300837,4.566518723,,,,,,,,,,
3853,3,cubist,0.9188381018,4.527476615,,,,,,,,,,
3609,3,cubist,0.9188430939,4.595036967,,,,,,,,,,
2947,3,cubist,0.9188661284,4.843777974,,,,,,,,,,
1485,3,cubist,0.9188729739,4.767975827,,,,,,,,,,
1209,3,cubist,0.918886826,4.797569877,,,,,,,,,,
1076,3,cubist,0.9188943406,4.238098462,,,,,,,,,,
1041,3,cubist,0.9189182812,4.651542305,,,,,,,,,,
3841,3,cubist,0.9189448519,4.548694529,,,,,,,,,,
3934,3,cubist,0.9189768987,4.541936482,,,,,,,,,,
1444,3,cubist,0.9189798945,4.499641993,,,,,,,,,,
3483,3,cubist,0.9189948513,4.41863388,,,,,,,,,,
1310,3,cubist,0.9190244769,4.574919917,,,,,,,,,,
3809,3,cubist,0.9190252599,4.65661124,,,,,,,,,,
2866,3,cubist,0.919038923,4.70175133,,,,,,,,,,
1516,3,cubist,0.9190392545,4.495002564,,,,,,,,,,
3743,3,cubist,0.9190582896,4.509571664,,,,,,,,,,
1065,3,cubist,0.9190691773,4.513050039,,,,,,,,,,
617,3,cubist,0.919075853,4.252620345,,,,,,,,,,
880,3,cubist,0.9190843731,4.373890119,,,,,,,,,,
2583,3,cubist,0.9191071441,4.472924523,,,,,,,,,,
1799,3,cubist,0.9191090606,4.696533562,,,,,,,,,,
191,3,cubist,0.9191262893,4.522097067,,,,,,,,,,
1797,3,cubist,0.9191329585,4.602358818,,,,,,,,,,
775,3,cubist,0.9191463665,4.724307554,,,,,,,,,,
952,3,cubist,0.9191515489,4.59856289,,,,,,,,,,
1112,3,cubist,0.9191537311,4.627448177,,,,,,,,,,
1143,3,cubist,0.9191639868,4.612031964,,,,,,,,,,
3458,3,cubist,0.9191693111,4.693646526,,,,,,,,,,
1027,3,cubist,0.9191715694,4.418545371,,,,,,,,,,
3529,3,cubist,0.9191938869,4.479507149,,,,,,,,,,
3722,3,cubist,0.9191960446,4.428803295,,,,,,,,,,
1095,3,cubist,0.9191974567,4.564570806,,,,,,,,,,
2717,3,cubist,0.9191988927,4.616667923,,,,,,,,,,
19,3,cubist,0.9192205536,4.405778445,,,,,,,,,,
3739,3,cubist,0.9192273664,4.541980601,,,,,,,,,,
294,3,cubist,0.9192493149,4.87647041,,,,,,,,,,
2979,3,cubist,0.9192508297,4.648976901,,,,,,,,,,
3553,3,cubist,0.9192578874,4.620117769,,,,,,,,,,
2086,3,cubist,0.9192639898,4.639008786,,,,,,,,,,
2844,3,cubist,0.9192644955,4.708508268,,,,,,,,,,
564,3,cubist,0.919268489,4.755851279,,,,,,,,,,
85,3,cubist,0.9192809319,4.876224761,,,,,,,,,,
2196,3,cubist,0.9193006787,4.356814696,,,,,,,,,,
812,3,cubist,0.9193047393,4.421743413,,,,,,,,,,
3264,3,cubist,0.9193177165,4.301912287,,,,,,,,,,
2123,3,cubist,0.9193178435,4.682710817,,,,,,,,,,
1618,3,cubist,0.9193179202,4.514473861,,,,,,,,,,
3624,3,cubist,0.919322513,4.780212923,,,,,,,,,,
485,3,cubist,0.9193480704,4.626319047,,,,,,,,,,
148,3,cubist,0.919354684,4.74956108,,,,,,,,,,
2496,3,cubist,0.9193551246,4.789105145,,,,,,,,,,
3997,3,cubist,0.9193647846,4.617165153,,,,,,,,,,
90,3,cubist,0.9193708319,4.614094917,,,,,,,,,,
2856,3,cubist,0.9194103749,4.530917262,,,,,,,,,,
1053,3,cubist,0.9194148417,4.519201691,,,,,,,,,,
1336,3,cubist,0.9194206946,4.652397203,,,,,,,,,,
273,3,cubist,0.9194270412,4.396232219,,,,,,,,,,
2431,3,cubist,0.9194467648,4.633367701,,,,,,,,,,
3781,3,cubist,0.9194543986,4.504797124,,,,,,,,,,
1294,3,cubist,0.9194694458,4.681791887,,,,,,,,,,
2664,3,cubist,0.9194734898,4.733532919,,,,,,,,,,
475,3,cubist,0.9194772543,4.590737931,,,,,,,,,,
1416,3,cubist,0.9194779349,4.699521592,,,,,,,,,,
3233,3,cubist,0.9194817897,4.517658626,,,,,,,,,,
1975,3,cubist,0.9194956044,4.800480863,,,,,,,,,,
714,3,cubist,0.919509904,4.337978126,,,,,,,,,,
928,3,cubist,0.9195103227,4.599601698,,,,,,,,,,
3875,3,cubist,0.9195130128,4.583400835,,,,,,,,,,
987,3,cubist,0.9195156818,4.524106878,,,,,,,,,,
1825,3,cubist,0.9195164462,4.371760395,,,,,,,,,,
2250,3,cubist,0.9195175818,4.375388788,,,,,,,,,,
126,3,cubist,0.9195193091,4.397213368,,,,,,,,,,
2341,3,cubist,0.9195229025,4.776534135,,,,,,,,,,
3712,3,cubist,0.9195282585,4.32059543,,,,,,,,,,
164,3,cubist,0.9195297393,4.491914276,,,,,,,,,,
3291,3,cubist,0.9195313035,4.883708595,,,,,,,,,,
3838,3,cubist,0.919535524,4.581836795,,,,,,,,,,
2571,3,cubist,0.9195481475,4.438895753,,,,,,,,,,
654,3,cubist,0.9195544501,4.424742766,,,,,,,,,,
3689,3,cubist,0.9195580759,4.611655431,,,,,,,,,,
1415,3,cubist,0.9195625502,4.244437252,,,,,,,,,,
1182,3,cubist,0.9195659164,4.646233674,,,,,,,,,,
650,3,cubist,0.9195769299,4.566691432,,,,,,,,,,
1474,3,cubist,0.9195791205,4.470802152,,,,,,,,,,
2684,3,cubist,0.9195867797,4.654833618,,,,,,,,,,
2357,3,cubist,0.9195868595,4.594610722,,,,,,,,,,
2660,3,cubist,0.9195971152,4.550710266,,,,,,,,,,
696,3,cubist,0.9196109604,4.541129477,,,,,,,,,,
68,3,cubist,0.9196110608,4.512121985,,,,,,,,,,
3796,3,cubist,0.9196229171,4.482944042,,,,,,,,,,
739,3,cubist,0.9196407418,4.508784592,,,,,,,,,,
945,3,cubist,0.919655521,4.517466396,,,,,,,,,,
861,3,cubist,0.9196608821,4.568464381,,,,,,,,,,
2179,3,cubist,0.9196662044,4.53669383,,,,,,,,,,
2935,3,cubist,0.9196769516,4.55640525,,,,,,,,,,
532,3,cubist,0.9196807426,4.619740872,,,,,,,,,,
1168,3,cubist,0.9196926565,4.431690514,,,,,,,,,,
395,3,cubist,0.9197024963,4.698498861,,,,,,,,,,
2136,3,cubist,0.9197076713,4.541660803,,,,,,,,,,
3444,3,cubist,0.9197076963,4.521768414,,,,,,,,,,
1634,3,cubist,0.9197210569,4.421705117,,,,,,,,,,
2769,3,cubist,0.9197226289,4.501953795,,,,,,,,,,
3708,3,cubist,0.9197264141,4.722354781,,,,,,,,,,
1472,3,cubist,0.9197290419,4.729250035,,,,,,,,,,
3127,3,cubist,0.919731578,4.436131613,,,,,,,,,,
780,3,cubist,0.9197668551,4.439325366,,,,,,,,,,
3638,3,cubist,0.9197736058,4.44789478,,,,,,,,,,
