Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
brnn,0.8307041259,6.654828939,8.486758532,1748,1,full_before_split,split_separate
brnn,0.830702798,6.369656176,8.631157914,3163,1,full_before_split,split_separate
brnn,0.8306877761,7.001755281,9.267998938,648,1,full_before_split,split_separate
brnn,0.8306581889,6.625330493,8.791475237,2257,1,full_before_split,split_separate
brnn,0.8306550608,6.894589213,8.827282895,1477,1,full_before_split,split_separate
brnn,0.8305970732,6.689340626,8.513986214,3679,1,full_before_split,split_separate
brnn,0.8305927785,6.822074608,8.822429765,1010,1,full_before_split,split_separate
brnn,0.830589798,6.446259221,8.632085481,1935,1,full_before_split,split_separate
brnn,0.8305889684,6.706180539,8.53991852,901,1,full_before_split,split_separate
brnn,0.8305803223,6.603331617,8.930591599,2219,1,full_before_split,split_separate
brnn,0.8305795542,6.672584456,8.45875651,1757,1,full_before_split,split_separate
brnn,0.8305735617,6.472217758,8.823971585,3483,1,full_before_split,split_separate
brnn,0.8305537804,6.578012141,8.353812762,1973,1,full_before_split,split_separate
brnn,0.830537341,6.638101455,8.587667143,859,1,full_before_split,split_separate
brnn,0.8305284436,6.632403151,8.382553515,1924,1,full_before_split,split_separate
brnn,0.8305253605,6.55959412,8.744472161,1368,1,full_before_split,split_separate
brnn,0.8305152364,6.669204582,8.464439287,3035,1,full_before_split,split_separate
brnn,0.8304608005,6.66985694,8.515149639,1936,1,full_before_split,split_separate
brnn,0.8304469468,6.584880863,8.649375733,1469,1,full_before_split,split_separate
brnn,0.8304439092,6.441360611,8.685969245,910,1,full_before_split,split_separate
brnn,0.8304337143,6.641018116,8.715855491,2067,1,full_before_split,split_separate
brnn,0.830401176,6.748517171,8.592140807,1274,1,full_before_split,split_separate
brnn,0.8303856,6.954867695,8.768237055,2171,1,full_before_split,split_separate
brnn,0.8303584449,7.14160314,8.859287657,3438,1,full_before_split,split_separate
brnn,0.830322878,6.119158056,8.703301463,142,1,full_before_split,split_separate
brnn,0.8303103421,6.532113479,8.672256072,1038,1,full_before_split,split_separate
brnn,0.8303032972,6.567856729,8.578375646,1458,1,full_before_split,split_separate
brnn,0.8302852245,6.826871344,8.762160152,2724,1,full_before_split,split_separate
brnn,0.8302734974,6.851675492,8.615642057,812,1,full_before_split,split_separate
brnn,0.8302625476,7.040145264,8.644837132,1736,1,full_before_split,split_separate
brnn,0.8302594133,6.653666437,8.517894215,994,1,full_before_split,split_separate
brnn,0.8302393134,6.905012355,8.755791683,3854,1,full_before_split,split_separate
brnn,0.8302280313,6.670551267,8.512768403,2365,1,full_before_split,split_separate
brnn,0.830223383,6.764572165,8.597918981,1769,1,full_before_split,split_separate
brnn,0.8302233139,6.079614023,8.614157856,3510,1,full_before_split,split_separate
brnn,0.8302122124,6.422924224,8.922000096,2149,1,full_before_split,split_separate
brnn,0.8302038621,6.657577114,8.741417875,3568,1,full_before_split,split_separate
brnn,0.8301737769,6.888658208,8.609869837,3817,1,full_before_split,split_separate
brnn,0.8301457561,6.643614652,8.590180901,2850,1,full_before_split,split_separate
brnn,0.830138133,6.754598123,8.665921124,156,1,full_before_split,split_separate
brnn,0.8301344688,6.703764569,8.730618379,2228,1,full_before_split,split_separate
brnn,0.8301269723,6.840781121,8.49285697,984,1,full_before_split,split_separate
brnn,0.8300879558,6.941987416,8.774583685,810,1,full_before_split,split_separate
brnn,0.8300749858,6.760904159,9.014285656,1041,1,full_before_split,split_separate
brnn,0.8300618803,6.872852695,8.483359871,1759,1,full_before_split,split_separate
brnn,0.8300533888,6.483536072,8.633942865,534,1,full_before_split,split_separate
brnn,0.8300483383,6.615742293,8.799457957,2538,1,full_before_split,split_separate
brnn,0.8300391288,6.624597785,8.547318801,2790,1,full_before_split,split_separate
brnn,0.8300239921,6.800761624,8.453027203,2932,1,full_before_split,split_separate
brnn,0.8300093752,6.866069298,8.993125802,3410,1,full_before_split,split_separate
brnn,0.8299760123,6.513618309,8.41934818,1853,1,full_before_split,split_separate
brnn,0.8299521436,6.925663358,8.421990406,2213,1,full_before_split,split_separate
brnn,0.8299052507,6.762918984,9.065946615,2351,1,full_before_split,split_separate
brnn,0.8298887486,6.880722889,8.807414557,930,1,full_before_split,split_separate
brnn,0.8298778069,7.001111708,8.848113874,2840,1,full_before_split,split_separate
brnn,0.8298618229,6.538486544,8.756784849,3357,1,full_before_split,split_separate
brnn,0.829839774,6.998714223,9.001447934,2833,1,full_before_split,split_separate
brnn,0.8298180772,6.965367831,8.900366982,3257,1,full_before_split,split_separate
brnn,0.829793958,6.7638677,8.643381812,818,1,full_before_split,split_separate
brnn,0.8297863651,6.680733476,8.857440423,3961,1,full_before_split,split_separate
brnn,0.8297860445,6.908287285,8.47186738,3863,1,full_before_split,split_separate
brnn,0.829771967,6.737165595,8.648058981,2360,1,full_before_split,split_separate
brnn,0.8297151549,6.886838685,8.676469626,921,1,full_before_split,split_separate
brnn,0.8296755067,6.929054994,8.707758076,1505,1,full_before_split,split_separate
brnn,0.8296689877,6.723896779,8.66238528,80,1,full_before_split,split_separate
brnn,0.8296596806,6.760888487,8.700868876,3476,1,full_before_split,split_separate
brnn,0.8294800656,6.691952468,8.42722298,84,1,full_before_split,split_separate
brnn,0.8294764685,6.593627349,8.716346436,1472,1,full_before_split,split_separate
brnn,0.8294679658,6.926372859,8.545909994,1517,1,full_before_split,split_separate
brnn,0.8294662055,6.632723488,8.561069211,3688,1,full_before_split,split_separate
brnn,0.8294624651,6.941591816,8.754768795,551,1,full_before_split,split_separate
brnn,0.8294250006,6.661997334,8.365970389,2557,1,full_before_split,split_separate
brnn,0.829424947,6.975019164,8.722924789,100,1,full_before_split,split_separate
brnn,0.8294183826,7.188477402,8.820073332,214,1,full_before_split,split_separate
brnn,0.8293428268,6.592039037,8.715892044,966,1,full_before_split,split_separate
brnn,0.8292908591,6.947602194,8.779869698,3356,1,full_before_split,split_separate
brnn,0.8292696649,7.051051835,8.900217999,2643,1,full_before_split,split_separate
brnn,0.8292146308,6.595740677,8.641948381,330,1,full_before_split,split_separate
brnn,0.8291922903,6.716194013,8.797721822,2493,1,full_before_split,split_separate
brnn,0.829176483,6.939504309,9.000848021,3244,1,full_before_split,split_separate
brnn,0.8291466637,6.889198193,9.029265642,2945,1,full_before_split,split_separate
brnn,0.8291408781,6.518984645,8.627680785,3017,1,full_before_split,split_separate
brnn,0.8291287453,6.181569687,8.507386685,3221,1,full_before_split,split_separate
brnn,0.8291161336,7.054123611,8.89160206,2885,1,full_before_split,split_separate
brnn,0.8290878766,7.027705038,8.809966795,3717,1,full_before_split,split_separate
brnn,0.8290789385,6.747362921,8.713961366,1162,1,full_before_split,split_separate
brnn,0.8290766772,6.353347938,8.670837046,783,1,full_before_split,split_separate
brnn,0.8290448252,6.859780399,8.684436013,1022,1,full_before_split,split_separate
brnn,0.8290226919,6.909754424,8.785694781,1976,1,full_before_split,split_separate
brnn,0.8290109432,6.690108106,8.792302504,3030,1,full_before_split,split_separate
brnn,0.8289635644,6.847193593,8.67372506,1155,1,full_before_split,split_separate
brnn,0.8289626197,6.769007784,8.864100723,3664,1,full_before_split,split_separate
brnn,0.8289418974,6.812494689,8.869514031,1061,1,full_before_split,split_separate
brnn,0.8289401641,6.478474077,8.343139709,1904,1,full_before_split,split_separate
brnn,0.8288960337,6.967307116,8.607869569,2497,1,full_before_split,split_separate
brnn,0.8288914934,6.664700946,8.597120316,1029,1,full_before_split,split_separate
brnn,0.8288886896,6.586054388,8.59851286,3179,1,full_before_split,split_separate
brnn,0.828875947,6.446053218,8.749945359,2293,1,full_before_split,split_separate
brnn,0.8288669334,6.760295725,8.811636953,2102,1,full_before_split,split_separate
brnn,0.828857973,6.870513298,8.761085085,3547,1,full_before_split,split_separate
brnn,0.8288495912,6.480771375,8.699406138,2769,1,full_before_split,split_separate
brnn,0.8288452946,6.732075127,8.753338393,2410,1,full_before_split,split_separate
brnn,0.8288440349,6.744345087,8.822017463,3407,1,full_before_split,split_separate
brnn,0.8288333227,6.668778964,8.92593867,2286,1,full_before_split,split_separate
brnn,0.8288307456,6.949295307,8.765114607,3167,1,full_before_split,split_separate
brnn,0.8288080145,7.091169341,8.997749378,722,1,full_before_split,split_separate
brnn,0.8288035026,6.769478929,8.800511375,2370,1,full_before_split,split_separate
brnn,0.8287852779,6.387293218,8.781131132,2085,1,full_before_split,split_separate
brnn,0.8287753276,6.813851925,8.582940354,3852,1,full_before_split,split_separate
brnn,0.8287157731,7.179694706,9.022313066,559,1,full_before_split,split_separate
brnn,0.828714436,7.150757965,8.842809771,1638,1,full_before_split,split_separate
brnn,0.8287018473,6.655361012,8.708089563,1481,1,full_before_split,split_separate
brnn,0.8286736694,6.627602928,8.662121546,3862,1,full_before_split,split_separate
brnn,0.8286534572,7.006822155,8.834278265,1723,1,full_before_split,split_separate
brnn,0.8286412225,6.743265171,8.64537658,2179,1,full_before_split,split_separate
brnn,0.8286307379,6.806349642,8.745206989,3191,1,full_before_split,split_separate
brnn,0.8286209548,6.728842453,8.390907426,2658,1,full_before_split,split_separate
brnn,0.8285823036,7.118450468,8.91213536,3162,1,full_before_split,split_separate
brnn,0.828582257,6.562183441,8.42501011,18,1,full_before_split,split_separate
brnn,0.8285735476,6.850919042,8.633509373,3765,1,full_before_split,split_separate
brnn,0.8285359181,6.753664898,8.861384445,3785,1,full_before_split,split_separate
brnn,0.8285355799,6.722296028,8.780582803,2819,1,full_before_split,split_separate
brnn,0.828501253,6.925937281,8.923056696,3898,1,full_before_split,split_separate
brnn,0.828482294,6.538275244,8.63443972,2133,1,full_before_split,split_separate
brnn,0.8284401355,6.997305222,8.866706192,391,1,full_before_split,split_separate
brnn,0.8284272341,6.662944577,8.844281355,3474,1,full_before_split,split_separate
brnn,0.8284196644,6.86690842,9.081940213,3295,1,full_before_split,split_separate
brnn,0.8284141579,6.972577183,8.900988619,2662,1,full_before_split,split_separate
brnn,0.8284098775,6.583897016,8.888963547,3824,1,full_before_split,split_separate
brnn,0.8284025562,6.517183694,8.535628667,3176,1,full_before_split,split_separate
brnn,0.8283783289,6.750585717,8.709428383,349,1,full_before_split,split_separate
brnn,0.8283745473,6.308015532,8.209531158,2498,1,full_before_split,split_separate
brnn,0.8283605177,7.090418482,8.67051402,814,1,full_before_split,split_separate
brnn,0.8283546732,7.006495986,8.841884824,1406,1,full_before_split,split_separate
brnn,0.8283451176,6.819397994,8.854734254,1651,1,full_before_split,split_separate
brnn,0.8283450241,6.641550882,8.604746661,2579,1,full_before_split,split_separate
brnn,0.8283293337,6.763564426,8.654974102,3926,1,full_before_split,split_separate
brnn,0.8283244829,6.802556112,8.954889981,2528,1,full_before_split,split_separate
brnn,0.82831233,6.73799536,8.645709587,3208,1,full_before_split,split_separate
brnn,0.8283041069,6.995991977,8.678739287,2278,1,full_before_split,split_separate
brnn,0.8282603933,6.418154073,8.629207024,2521,1,full_before_split,split_separate
brnn,0.8282279679,6.440695013,8.754111373,2539,1,full_before_split,split_separate
brnn,0.8282090318,6.698704378,8.646218163,448,1,full_before_split,split_separate
brnn,0.8282038392,6.868286715,8.772205635,477,1,full_before_split,split_separate
brnn,0.8281999124,6.745003411,8.491607766,2417,1,full_before_split,split_separate
brnn,0.8281945882,6.978289808,8.768680902,929,1,full_before_split,split_separate
brnn,0.8281652147,6.903736298,8.788345171,519,1,full_before_split,split_separate
brnn,0.8281634988,7.097220047,8.813465329,2857,1,full_before_split,split_separate
brnn,0.8281516505,7.100272918,8.576469031,2284,1,full_before_split,split_separate
brnn,0.8281404555,6.681925944,8.476016419,234,1,full_before_split,split_separate
brnn,0.8281383179,7.101393018,8.82446128,584,1,full_before_split,split_separate
brnn,0.8281372569,6.902284504,8.734136727,3803,1,full_before_split,split_separate
brnn,0.8281242205,6.7042831,8.35318039,1616,1,full_before_split,split_separate
brnn,0.8280240627,6.486798018,8.58613001,3591,1,full_before_split,split_separate
brnn,0.8280003894,6.851573111,8.594888197,1568,1,full_before_split,split_separate
brnn,0.8279952968,6.738387909,8.738177497,3593,1,full_before_split,split_separate
brnn,0.8279299448,6.871656812,8.884708787,3281,1,full_before_split,split_separate
brnn,0.8279035639,6.578338668,8.609400374,1922,1,full_before_split,split_separate
brnn,0.8278860319,6.660553011,8.79441626,1113,1,full_before_split,split_separate
brnn,0.8278851507,6.9708674,8.855565659,2260,1,full_before_split,split_separate
brnn,0.8278779885,6.920972687,8.745531326,178,1,full_before_split,split_separate
brnn,0.8278666308,6.955271294,8.906249086,2645,1,full_before_split,split_separate
brnn,0.8278524416,6.57716913,8.619264761,2271,1,full_before_split,split_separate
brnn,0.8278290781,6.492211398,8.788413028,3660,1,full_before_split,split_separate
brnn,0.8278172583,6.994636469,8.630253169,3641,1,full_before_split,split_separate
brnn,0.827805359,6.967174726,8.766545749,1866,1,full_before_split,split_separate
brnn,0.8277983591,6.798347092,8.739949272,1090,1,full_before_split,split_separate
brnn,0.8277910758,6.941146941,8.498824835,2402,1,full_before_split,split_separate
brnn,0.8277485711,6.632217433,8.413028619,161,1,full_before_split,split_separate
brnn,0.8277462653,6.610663469,8.566610899,3121,1,full_before_split,split_separate
brnn,0.8277291299,6.962303595,8.954669854,2282,1,full_before_split,split_separate
brnn,0.827684849,6.771300208,8.876241706,1062,1,full_before_split,split_separate
brnn,0.8276704618,6.634245057,8.622306243,2506,1,full_before_split,split_separate
brnn,0.8276608097,7.002612863,8.596241944,1585,1,full_before_split,split_separate
brnn,0.8276598883,6.613595541,8.696781432,1671,1,full_before_split,split_separate
brnn,0.8276579832,6.685970876,8.699658501,3923,1,full_before_split,split_separate
brnn,0.8276452795,6.732817375,8.900757075,1234,1,full_before_split,split_separate
brnn,0.8276385353,7.045225901,8.600149103,155,1,full_before_split,split_separate
brnn,0.8276323009,7.338426286,9.304573016,1682,1,full_before_split,split_separate
brnn,0.8276267509,7.022033813,8.822758376,1246,1,full_before_split,split_separate
brnn,0.8276246796,6.657364675,8.852704924,3859,1,full_before_split,split_separate
brnn,0.8275826987,6.807702085,8.613480396,1981,1,full_before_split,split_separate
brnn,0.8275731832,6.675746639,8.857712088,1613,1,full_before_split,split_separate
brnn,0.8275676399,6.789992314,8.884017815,3369,1,full_before_split,split_separate
brnn,0.8275491674,7.109625341,8.932732993,3889,1,full_before_split,split_separate
brnn,0.8275389928,6.481315964,8.502512397,1513,1,full_before_split,split_separate
brnn,0.8275381623,7.027938647,8.864375799,2065,1,full_before_split,split_separate
brnn,0.8275380674,7.007120385,8.923149812,136,1,full_before_split,split_separate
brnn,0.8275370168,6.597373191,8.49777135,3734,1,full_before_split,split_separate
brnn,0.8275138222,6.637279642,8.66425015,221,1,full_before_split,split_separate
brnn,0.8275121378,6.729368277,8.76486623,397,1,full_before_split,split_separate
brnn,0.8274984379,6.6833333,8.481092495,3312,1,full_before_split,split_separate
brnn,0.8274823598,6.970768268,8.693614621,528,1,full_before_split,split_separate
brnn,0.8274492237,6.93972261,8.773917991,1283,1,full_before_split,split_separate
brnn,0.8274155685,6.863670289,8.850798704,2749,1,full_before_split,split_separate
brnn,0.8274116224,6.894204773,8.856952812,2523,1,full_before_split,split_separate
brnn,0.8273891781,6.843011455,8.799362249,2083,1,full_before_split,split_separate
brnn,0.8273867901,6.755430891,8.423774746,1161,1,full_before_split,split_separate
brnn,0.8273556116,6.864853731,8.836895748,2970,1,full_before_split,split_separate
brnn,0.8273141141,6.63518019,8.710919393,686,1,full_before_split,split_separate
brnn,0.8272874944,7.008896291,8.70726876,2477,1,full_before_split,split_separate
brnn,0.8272447517,6.927619945,8.847482127,1308,1,full_before_split,split_separate
brnn,0.8272429574,6.791446919,8.604338422,1037,1,full_before_split,split_separate
brnn,0.8272240398,6.552445408,8.742477287,2250,1,full_before_split,split_separate
brnn,0.8272221387,7.225861981,8.865503046,1897,1,full_before_split,split_separate
brnn,0.8272168034,6.881763497,8.665934567,3096,1,full_before_split,split_separate
brnn,0.8271930578,7.179588736,8.955397167,2509,1,full_before_split,split_separate
brnn,0.8271887664,6.595311429,8.640226133,582,1,full_before_split,split_separate
brnn,0.8271864822,6.699126578,8.811783847,2434,1,full_before_split,split_separate
brnn,0.8271631423,6.540365658,8.403520797,746,1,full_before_split,split_separate
brnn,0.8271584192,6.829661983,8.824038272,1877,1,full_before_split,split_separate
brnn,0.8271349174,6.649916169,8.914444987,435,1,full_before_split,split_separate
brnn,0.8271184291,6.847201691,8.719413657,2181,1,full_before_split,split_separate
brnn,0.8271099469,6.604554929,8.411464584,1548,1,full_before_split,split_separate
brnn,0.8270992527,6.922360902,9.013797765,3867,1,full_before_split,split_separate
brnn,0.8270897348,6.616191118,8.868622756,690,1,full_before_split,split_separate
brnn,0.8270863056,6.765768602,8.66114099,2025,1,full_before_split,split_separate
brnn,0.8270828818,6.703698475,8.725716294,1408,1,full_before_split,split_separate
brnn,0.8270801854,7.17015874,8.923524304,1722,1,full_before_split,split_separate
brnn,0.8270692028,6.501535938,8.508901561,1489,1,full_before_split,split_separate
brnn,0.827038644,6.981941629,8.910328373,605,1,full_before_split,split_separate
brnn,0.827028511,6.835656283,8.835433126,1188,1,full_before_split,split_separate
brnn,0.8270248356,6.981872032,8.768941456,1975,1,full_before_split,split_separate
brnn,0.8269828859,7.139047476,8.781773499,344,1,full_before_split,split_separate
brnn,0.8269716845,6.675360382,8.834351773,3945,1,full_before_split,split_separate
brnn,0.8269633194,6.892023756,8.774321733,2977,1,full_before_split,split_separate
brnn,0.8269469797,6.64047815,8.623367198,111,1,full_before_split,split_separate
brnn,0.8269439863,6.722159548,8.48946603,2408,1,full_before_split,split_separate
brnn,0.8269425563,6.761738816,8.811760549,1227,1,full_before_split,split_separate
brnn,0.8269376157,6.835484172,8.789979019,2344,1,full_before_split,split_separate
brnn,0.8269241118,6.790283233,8.613438024,139,1,full_before_split,split_separate
brnn,0.8269078651,7.002490702,8.935076141,1567,1,full_before_split,split_separate
brnn,0.8268923528,6.730129019,8.926935733,376,1,full_before_split,split_separate
brnn,0.8268743184,6.889849745,8.952805529,302,1,full_before_split,split_separate
brnn,0.8268655457,6.794677564,9.054547419,2756,1,full_before_split,split_separate
brnn,0.8268415156,7.017906889,8.983774218,58,1,full_before_split,split_separate
brnn,0.8268286103,7.136255128,9.011913275,3597,1,full_before_split,split_separate
brnn,0.8268247738,6.52412044,8.640062009,1146,1,full_before_split,split_separate
brnn,0.8268165396,6.759611245,8.69912561,2731,1,full_before_split,split_separate
brnn,0.8267781749,6.579415125,8.471608469,67,1,full_before_split,split_separate
brnn,0.8267471902,7.187703056,9.028172961,2178,1,full_before_split,split_separate
brnn,0.8267431294,7.232013794,9.04193495,54,1,full_before_split,split_separate
brnn,0.8266998802,6.490166651,8.914004234,718,1,full_before_split,split_separate
brnn,0.8266988277,6.80308514,8.863745262,1245,1,full_before_split,split_separate
brnn,0.8266966417,6.651774518,8.835989752,3691,1,full_before_split,split_separate
brnn,0.8266908561,6.623172235,8.492514005,1959,1,full_before_split,split_separate
brnn,0.8266803706,6.988960463,8.572159128,1969,1,full_before_split,split_separate
brnn,0.8266781888,6.987500515,8.811950527,2929,1,full_before_split,split_separate
brnn,0.8266198325,6.82533855,8.994467702,2267,1,full_before_split,split_separate
brnn,0.8266087533,6.698761647,8.615514297,1190,1,full_before_split,split_separate
brnn,0.826598292,6.711381136,8.774504944,3285,1,full_before_split,split_separate
brnn,0.8265958522,7.087029066,8.877060954,2115,1,full_before_split,split_separate
brnn,0.8265859457,6.839634888,8.788269577,2876,1,full_before_split,split_separate
brnn,0.826572391,7.207025313,8.83560498,1893,1,full_before_split,split_separate
brnn,0.8265579035,7.02435388,8.887697939,3713,1,full_before_split,split_separate
brnn,0.8265531534,6.597601286,8.899644123,3185,1,full_before_split,split_separate
brnn,0.8265455349,6.663065885,8.797618901,1131,1,full_before_split,split_separate
brnn,0.8265137188,6.71687415,8.689817065,1907,1,full_before_split,split_separate
brnn,0.8264572126,6.886936805,8.841976614,215,1,full_before_split,split_separate
brnn,0.8264527304,6.793574479,8.56055031,494,1,full_before_split,split_separate
brnn,0.8264333721,6.903425521,8.718080471,1065,1,full_before_split,split_separate
brnn,0.8264274476,6.606411205,8.913551878,3115,1,full_before_split,split_separate
brnn,0.8264124505,6.799171879,8.619553396,2655,1,full_before_split,split_separate
brnn,0.8263652033,7.161685774,8.932894349,3189,1,full_before_split,split_separate
brnn,0.8263507447,6.656015679,8.776421855,3853,1,full_before_split,split_separate
brnn,0.8263416977,6.606445188,8.815384992,1844,1,full_before_split,split_separate
brnn,0.8263368086,6.37044041,8.569365261,321,1,full_before_split,split_separate
brnn,0.8263332602,6.815812701,9.130803048,931,1,full_before_split,split_separate
brnn,0.8263308447,6.738482764,8.588382786,1462,1,full_before_split,split_separate
brnn,0.8263015014,6.817620769,8.627492011,1660,1,full_before_split,split_separate
brnn,0.826283556,6.779817775,8.731977491,290,1,full_before_split,split_separate
brnn,0.8262180476,6.424469029,8.741701863,3061,1,full_before_split,split_separate
brnn,0.8262146052,7.033210242,8.904719227,2877,1,full_before_split,split_separate
brnn,0.8262007999,7.081986305,8.869576036,3566,1,full_before_split,split_separate
brnn,0.826199944,6.575878918,8.448169293,203,1,full_before_split,split_separate
brnn,0.8261841684,7.21585058,9.173495636,197,1,full_before_split,split_separate
brnn,0.8261728327,6.556573794,8.645326067,3353,1,full_before_split,split_separate
brnn,0.8261650827,6.759611648,9.147975105,2146,1,full_before_split,split_separate
brnn,0.8261632525,6.748605687,8.708101159,10,1,full_before_split,split_separate
brnn,0.8261629697,7.085954257,8.879870803,2998,1,full_before_split,split_separate
brnn,0.8261422127,6.673475423,8.831163719,3308,1,full_before_split,split_separate
brnn,0.8261301389,6.586585935,8.752271667,3778,1,full_before_split,split_separate
brnn,0.8261237881,6.811942441,8.656394776,3343,1,full_before_split,split_separate
brnn,0.8261140728,6.874485073,8.75932387,334,1,full_before_split,split_separate
brnn,0.8261068205,6.673923566,8.668528702,2599,1,full_before_split,split_separate
brnn,0.8260917952,6.822152251,8.670174131,3683,1,full_before_split,split_separate
brnn,0.8260812648,6.862463618,8.406265748,993,1,full_before_split,split_separate
brnn,0.8260631348,6.979173347,8.84833556,1238,1,full_before_split,split_separate
brnn,0.8260483707,6.970015614,9.299291058,133,1,full_before_split,split_separate
brnn,0.8260326432,7.25249347,9.084809159,1459,1,full_before_split,split_separate
brnn,0.826027964,7.174115324,8.951370991,917,1,full_before_split,split_separate
brnn,0.8260066832,6.721789524,8.655901266,369,1,full_before_split,split_separate
brnn,0.825997799,7.173799685,8.773975081,69,1,full_before_split,split_separate
brnn,0.8259910041,6.879913714,8.817259277,1156,1,full_before_split,split_separate
brnn,0.8259788872,6.415738367,8.563026216,2638,1,full_before_split,split_separate
brnn,0.8259445116,6.603667154,8.66859627,3043,1,full_before_split,split_separate
brnn,0.825923066,7.120836656,8.737252998,449,1,full_before_split,split_separate
brnn,0.8259213816,6.902498954,8.891126618,2058,1,full_before_split,split_separate
brnn,0.8259150988,7.086242605,8.668318222,1004,1,full_before_split,split_separate
brnn,0.8259118676,6.845272109,8.819068043,3219,1,full_before_split,split_separate
brnn,0.8259114261,6.982563241,9.037762339,513,1,full_before_split,split_separate
brnn,0.8259102245,6.664318769,8.943638849,3186,1,full_before_split,split_separate
brnn,0.8258825067,7.2594595,8.872563218,3181,1,full_before_split,split_separate
brnn,0.8258757571,6.768272579,8.623034289,2504,1,full_before_split,split_separate
brnn,0.8258723502,6.747128262,9.054117158,535,1,full_before_split,split_separate
brnn,0.825850115,6.824748431,8.923244693,2555,1,full_before_split,split_separate
brnn,0.8258466907,6.74070281,8.827355537,3658,1,full_before_split,split_separate
brnn,0.8258435878,6.927135152,8.981875262,832,1,full_before_split,split_separate
brnn,0.8258400744,7.197326617,9.011598739,3171,1,full_before_split,split_separate
brnn,0.8258225996,6.846387686,8.729292838,3097,1,full_before_split,split_separate
brnn,0.8258083608,6.541931734,8.672005166,2626,1,full_before_split,split_separate
brnn,0.8258046763,6.96379566,8.777056179,570,1,full_before_split,split_separate
brnn,0.825798975,6.825353135,8.859790463,3377,1,full_before_split,split_separate
brnn,0.8257735939,6.834438392,8.804841231,390,1,full_before_split,split_separate
brnn,0.8257570173,6.7642559,8.755986918,2639,1,full_before_split,split_separate
brnn,0.8257563029,6.866123665,8.781880995,1690,1,full_before_split,split_separate
brnn,0.8256865896,6.921251425,8.791089205,2961,1,full_before_split,split_separate
brnn,0.8256754812,6.679159843,8.525711165,3005,1,full_before_split,split_separate
brnn,0.8256517468,6.619298512,8.635342764,2983,1,full_before_split,split_separate
brnn,0.8256460965,6.65940167,8.735746127,379,1,full_before_split,split_separate
brnn,0.8256382942,7.081843528,8.841136371,3605,1,full_before_split,split_separate
brnn,0.8256366013,6.543265458,8.638788937,3905,1,full_before_split,split_separate
brnn,0.8256348011,6.951578009,8.823682552,3543,1,full_before_split,split_separate
brnn,0.8256234355,6.647713034,8.825490451,2207,1,full_before_split,split_separate
brnn,0.8256231725,6.586936532,8.931371941,1217,1,full_before_split,split_separate
brnn,0.825621771,6.67970146,8.794514201,625,1,full_before_split,split_separate
brnn,0.8256162528,6.908569152,8.672423388,866,1,full_before_split,split_separate
brnn,0.8256043,6.992201074,8.945148022,2461,1,full_before_split,split_separate
brnn,0.8255906994,6.755413335,8.588464061,726,1,full_before_split,split_separate
brnn,0.8255863933,6.724400531,8.811680501,1817,1,full_before_split,split_separate
brnn,0.8255702358,6.849968365,9.099423513,1983,1,full_before_split,split_separate
brnn,0.8255399438,7.011960833,8.828311929,319,1,full_before_split,split_separate
brnn,0.8254852672,6.858000551,9.176390441,743,1,full_before_split,split_separate
brnn,0.8254608085,6.892125698,9.040840891,485,1,full_before_split,split_separate
brnn,0.825460203,6.810712258,8.735444046,2440,1,full_before_split,split_separate
brnn,0.8254444047,7.221102222,8.823500067,1537,1,full_before_split,split_separate
brnn,0.8254351026,7.123674021,9.104896775,1055,1,full_before_split,split_separate
brnn,0.825423105,6.999526179,8.998159548,1772,1,full_before_split,split_separate
brnn,0.8254103658,6.926249198,9.072328466,1918,1,full_before_split,split_separate
brnn,0.8253889134,6.960073829,8.886866139,3720,1,full_before_split,split_separate
brnn,0.8253844082,7.100401387,8.841356583,2185,1,full_before_split,split_separate
brnn,0.8253521972,6.883731945,8.483452403,3358,1,full_before_split,split_separate
brnn,0.8253470066,6.581233574,8.772210772,3194,1,full_before_split,split_separate
brnn,0.8253317712,6.795774902,8.458371554,2295,1,full_before_split,split_separate
brnn,0.8253165526,6.854424437,8.880882553,3290,1,full_before_split,split_separate
brnn,0.8252902112,7.026492308,9.01144444,644,1,full_before_split,split_separate
brnn,0.8252859583,6.749089283,8.698910011,3807,1,full_before_split,split_separate
brnn,0.8252854074,6.683275275,8.832946859,1645,1,full_before_split,split_separate
brnn,0.8252853424,6.499136631,8.427623032,1771,1,full_before_split,split_separate
brnn,0.8252503068,6.613673084,8.68681063,1985,1,full_before_split,split_separate
brnn,0.8252298589,6.965052206,8.651065905,538,1,full_before_split,split_separate
brnn,0.8252132595,6.68994478,8.785017754,3094,1,full_before_split,split_separate
brnn,0.825196075,6.88212494,9.201098014,2093,1,full_before_split,split_separate
brnn,0.8251834153,7.009397385,8.753700531,1242,1,full_before_split,split_separate
brnn,0.8251757958,6.867658845,8.71928328,2311,1,full_before_split,split_separate
brnn,0.8251752453,6.984087606,9.077105027,3651,1,full_before_split,split_separate
brnn,0.8251663077,7.166387182,8.994956867,1151,1,full_before_split,split_separate
brnn,0.8251417652,7.270887966,8.996806185,1396,1,full_before_split,split_separate
brnn,0.8251079356,6.666670195,8.626898571,116,1,full_before_split,split_separate
brnn,0.8250614979,6.625628213,8.685449295,728,1,full_before_split,split_separate
brnn,0.8250596176,6.35824113,8.717776846,2007,1,full_before_split,split_separate
