"id","Model","Status","elapsed_seconds","R2","MAE","RMSE","Error","dataset_seed","training_seed","threshold_scope","imputation_scope"
625,"bagEarthGCV","OK",37.799,0.641843912663313,0.0252376768662831,0.0318997640127163,"",625,1,"full_before_split","split_separate"
626,"bagEarthGCV","OK",38.45,0.646276914031046,0.0249061055051897,0.0309468273713444,"",626,1,"full_before_split","split_separate"
627,"bagEarthGCV","OK",36.83,0.546520963631734,0.0267689745956249,0.0358571864072582,"",627,1,"full_before_split","split_separate"
628,"bagEarthGCV","OK",36.54,0.63573941320931,0.0243828836777473,0.0325008994526286,"",628,1,"full_before_split","split_separate"
629,"bagEarthGCV","OK",38.084,0.708003571322145,0.0241647575651811,0.0302932881167986,"",629,1,"full_before_split","split_separate"
630,"bagEarthGCV","OK",37.128,0.577073282189672,0.0282219547368316,0.0344085301630947,"",630,1,"full_before_split","split_separate"
631,"bagEarthGCV","OK",36.968,0.630470824232271,0.0243763279264935,0.0329574233148067,"",631,1,"full_before_split","split_separate"
632,"bagEarthGCV","OK",37.604,0.678227493044145,0.0234178130292249,0.0313402279524669,"",632,1,"full_before_split","split_separate"
633,"bagEarthGCV","OK",38.104,0.619051492044075,0.0261533198988682,0.0345250250560973,"",633,1,"full_before_split","split_separate"
634,"bagEarthGCV","OK",37.783,0.597873687752185,0.0282877791354997,0.0356545961121859,"",634,1,"full_before_split","split_separate"
635,"bagEarthGCV","OK",37.391,0.672368587261724,0.02399286707032,0.030030255809973,"",635,1,"full_before_split","split_separate"
636,"bagEarthGCV","OK",37.537,0.576847681496238,0.0268318701492531,0.0350262026992936,"",636,1,"full_before_split","split_separate"
637,"bagEarthGCV","OK",37.782,0.740024956578656,0.0236542303512484,0.0293306283423773,"",637,1,"full_before_split","split_separate"
638,"bagEarthGCV","OK",37.507,0.611482414192629,0.0280432050474515,0.0357907253124486,"",638,1,"full_before_split","split_separate"
639,"bagEarthGCV","OK",37.981,0.711823840536413,0.0240897268942797,0.030431293832476,"",639,1,"full_before_split","split_separate"
640,"bagEarthGCV","OK",37.587,0.619273051202596,0.0244663171491778,0.0339744379285474,"",640,1,"full_before_split","split_separate"
641,"bagEarthGCV","OK",37.315,0.688511415038426,0.0247956538559085,0.0316533473579975,"",641,1,"full_before_split","split_separate"
642,"bagEarthGCV","OK",38.245,0.614114885331917,0.0252733997454331,0.0340949405587424,"",642,1,"full_before_split","split_separate"
643,"bagEarthGCV","OK",37.037,0.638911274675127,0.0246095992864433,0.0317706833655951,"",643,1,"full_before_split","split_separate"
644,"bagEarthGCV","OK",37.57,0.625435081917217,0.0272490837865879,0.0336741105981167,"",644,1,"full_before_split","split_separate"
645,"bagEarthGCV","OK",37.471,0.64731552868614,0.0248231511699506,0.0327044856981605,"",645,1,"full_before_split","split_separate"
646,"bagEarthGCV","OK",38.189,0.627184965811544,0.0250481989517751,0.0329012738182571,"",646,1,"full_before_split","split_separate"
647,"bagEarthGCV","OK",38,0.610864912770388,0.0291340141478759,0.0363205890808075,"",647,1,"full_before_split","split_separate"
648,"bagEarthGCV","OK",36.84,0.641906777799823,0.02603600734303,0.0352784849378586,"",648,1,"full_before_split","split_separate"
649,"bagEarthGCV","OK",38.203,0.668900899726759,0.0263544854823827,0.0351535080687725,"",649,1,"full_before_split","split_separate"
650,"bagEarthGCV","OK",38.086,0.56773321757044,0.029665754274789,0.0384883268885137,"",650,1,"full_before_split","split_separate"
651,"bagEarthGCV","OK",38.087,0.653231281917226,0.0271077195901733,0.0349599744949178,"",651,1,"full_before_split","split_separate"
652,"bagEarthGCV","OK",37.47,0.551308868997345,0.0291691676036886,0.0370193226893225,"",652,1,"full_before_split","split_separate"
653,"bagEarthGCV","OK",37.372,0.639315594002136,0.026372843735207,0.0333032874316532,"",653,1,"full_before_split","split_separate"
654,"bagEarthGCV","OK",38.288,0.606608088956174,0.0278844050081814,0.0343559282063121,"",654,1,"full_before_split","split_separate"
655,"bagEarthGCV","OK",36.938,0.638314127930088,0.0252150567079618,0.032836274454621,"",655,1,"full_before_split","split_separate"
656,"bagEarthGCV","OK",37.235,0.646817578620367,0.0273691211096976,0.034586521376565,"",656,1,"full_before_split","split_separate"
657,"bagEarthGCV","OK",37.127,0.595223468005065,0.0303340111964115,0.0377250696618287,"",657,1,"full_before_split","split_separate"
658,"bagEarthGCV","OK",37.138,0.598705967442026,0.0258509647728119,0.0350971835705156,"",658,1,"full_before_split","split_separate"
659,"bagEarthGCV","OK",36.89,0.646678912935515,0.0250418302331028,0.0319097226103797,"",659,1,"full_before_split","split_separate"
660,"bagEarthGCV","OK",36.735,0.597287247199743,0.0263584743247871,0.0355332949503898,"",660,1,"full_before_split","split_separate"
661,"bagEarthGCV","OK",36.973,0.710436507710633,0.0237786925259127,0.0312189306811273,"",661,1,"full_before_split","split_separate"
662,"bagEarthGCV","OK",37.031,0.629398847167525,0.0242191889791255,0.034546204190516,"",662,1,"full_before_split","split_separate"
663,"bagEarthGCV","OK",37.841,0.572284234565512,0.0252401642954386,0.0320096140248634,"",663,1,"full_before_split","split_separate"
664,"bagEarthGCV","OK",36.824,0.645983658721225,0.026420238945942,0.0347664303105479,"",664,1,"full_before_split","split_separate"
665,"bagEarthGCV","OK",37.515,0.601643298359899,0.0271124887404121,0.034102667072468,"",665,1,"full_before_split","split_separate"
666,"bagEarthGCV","OK",37.228,0.713778501140136,0.0232008997129353,0.0292875720907167,"",666,1,"full_before_split","split_separate"
667,"bagEarthGCV","OK",38.465,0.638693111253314,0.0272995190714144,0.0347766048036069,"",667,1,"full_before_split","split_separate"
668,"bagEarthGCV","OK",37.829,0.579191892369065,0.0279761810344389,0.0363868598203826,"",668,1,"full_before_split","split_separate"
669,"bagEarthGCV","OK",37.426,0.639087840944242,0.027798395133164,0.0368448846152928,"",669,1,"full_before_split","split_separate"
670,"bagEarthGCV","OK",36.732,0.615090568087685,0.0264580746260128,0.0337793078088443,"",670,1,"full_before_split","split_separate"
671,"bagEarthGCV","OK",37.97,0.672893684839975,0.0250548234333058,0.0318572899733239,"",671,1,"full_before_split","split_separate"
672,"bagEarthGCV","OK",37.592,0.584965281831013,0.0298216722193466,0.0363366139486843,"",672,1,"full_before_split","split_separate"
673,"bagEarthGCV","OK",38.233,0.627189058862862,0.0268045310195141,0.0341356018434625,"",673,1,"full_before_split","split_separate"
674,"bagEarthGCV","OK",37.076,0.639828843809542,0.0268426548328307,0.0347705176385291,"",674,1,"full_before_split","split_separate"
675,"bagEarthGCV","OK",36.759,0.622736469524587,0.0249013487790253,0.0332340116221998,"",675,1,"full_before_split","split_separate"
676,"bagEarthGCV","OK",37.025,0.635027891184228,0.0250059235961245,0.031790733731051,"",676,1,"full_before_split","split_separate"
677,"bagEarthGCV","OK",38.277,0.585684108895057,0.0285178267422485,0.0355097194109128,"",677,1,"full_before_split","split_separate"
678,"bagEarthGCV","OK",37.14,0.684946018612767,0.0258096691227561,0.0331221236768533,"",678,1,"full_before_split","split_separate"
679,"bagEarthGCV","OK",37.765,0.645517840353801,0.0285177143583451,0.0349839647935708,"",679,1,"full_before_split","split_separate"
680,"bagEarthGCV","OK",37.793,0.701648533105145,0.0239350110769191,0.0297727763485123,"",680,1,"full_before_split","split_separate"
681,"bagEarthGCV","OK",37.175,0.64487654014343,0.0252355847325947,0.0324195424434373,"",681,1,"full_before_split","split_separate"
682,"bagEarthGCV","OK",37.302,0.702236306840719,0.0223743837773135,0.0292209677368771,"",682,1,"full_before_split","split_separate"
683,"bagEarthGCV","OK",37.151,0.622420998871555,0.0283325572493059,0.0361446532793378,"",683,1,"full_before_split","split_separate"
684,"bagEarthGCV","OK",37.021,0.69275567575842,0.0233641906621375,0.0305212597341547,"",684,1,"full_before_split","split_separate"
685,"bagEarthGCV","OK",37.757,0.735799706992907,0.0235153969662066,0.0303375220015892,"",685,1,"full_before_split","split_separate"
686,"bagEarthGCV","OK",37.292,0.598574240061474,0.0276263881612432,0.0343316368550273,"",686,1,"full_before_split","split_separate"
687,"bagEarthGCV","OK",38.262,0.580760497155594,0.0287890493347859,0.0363216325090724,"",687,1,"full_before_split","split_separate"
688,"bagEarthGCV","OK",37.337,0.641886029855621,0.0275562627913709,0.0360936230025496,"",688,1,"full_before_split","split_separate"
689,"bagEarthGCV","OK",37.821,0.70048340577944,0.0245472536148238,0.0321020022987916,"",689,1,"full_before_split","split_separate"
690,"bagEarthGCV","OK",37.604,0.615736774970772,0.0271137383258375,0.0346307269047795,"",690,1,"full_before_split","split_separate"
691,"bagEarthGCV","OK",36.876,0.529175022525716,0.0292286565175165,0.037820609755161,"",691,1,"full_before_split","split_separate"
692,"bagEarthGCV","OK",38.207,0.630571366904249,0.0258119601987294,0.0327537389922048,"",692,1,"full_before_split","split_separate"
693,"bagEarthGCV","OK",37.751,0.62641588283336,0.0247781513391311,0.0330392187247855,"",693,1,"full_before_split","split_separate"
694,"bagEarthGCV","OK",37.111,0.665881998479581,0.0272454150822937,0.0340079171550279,"",694,1,"full_before_split","split_separate"
695,"bagEarthGCV","OK",37.661,0.574798624654126,0.0268004461485169,0.0347228852017723,"",695,1,"full_before_split","split_separate"
696,"bagEarthGCV","OK",38.009,0.686381508883056,0.0270603921970293,0.0345679354108734,"",696,1,"full_before_split","split_separate"
697,"bagEarthGCV","OK",37.733,0.521218377738926,0.0282956760730954,0.0384064920023484,"",697,1,"full_before_split","split_separate"
698,"bagEarthGCV","OK",37.19,0.637207518831059,0.0258624207451786,0.0340717502619604,"",698,1,"full_before_split","split_separate"
699,"bagEarthGCV","OK",37.766,0.640970529807802,0.0259314276008769,0.0324919852976467,"",699,1,"full_before_split","split_separate"
700,"bagEarthGCV","OK",37.515,0.6287471129372,0.0274728042594578,0.0365078679658195,"",700,1,"full_before_split","split_separate"
701,"bagEarthGCV","OK",37.009,0.680602397824206,0.0264256273676925,0.0328743681028002,"",701,1,"full_before_split","split_separate"
702,"bagEarthGCV","OK",37.817,0.652696306728581,0.0265254393295101,0.0330564496827272,"",702,1,"full_before_split","split_separate"
703,"bagEarthGCV","OK",37.34,0.551887303253997,0.028422611444509,0.0395498566218975,"",703,1,"full_before_split","split_separate"
704,"bagEarthGCV","OK",38.057,0.621962471844605,0.0257894369984565,0.0332040720085275,"",704,1,"full_before_split","split_separate"
705,"bagEarthGCV","OK",37.193,0.649671697125232,0.0265394446700065,0.0340280330612846,"",705,1,"full_before_split","split_separate"
706,"bagEarthGCV","OK",37.538,0.55222838074683,0.0307324129119099,0.0401169324231888,"",706,1,"full_before_split","split_separate"
707,"bagEarthGCV","OK",37.851,0.633757640515199,0.0274165417260957,0.0360376470823052,"",707,1,"full_before_split","split_separate"
708,"bagEarthGCV","OK",37.707,0.683936326460093,0.0260445855085217,0.0335470181603287,"",708,1,"full_before_split","split_separate"
709,"bagEarthGCV","OK",37.649,0.607230078092375,0.0294205347866724,0.0385030401317664,"",709,1,"full_before_split","split_separate"
710,"bagEarthGCV","OK",36.929,0.647736388561079,0.0259917318479565,0.0345437557132929,"",710,1,"full_before_split","split_separate"
711,"bagEarthGCV","OK",37.485,0.608609379608265,0.0271705133578166,0.0342624232349702,"",711,1,"full_before_split","split_separate"
712,"bagEarthGCV","OK",38.125,0.617867218458806,0.0294399215695976,0.0380819845818986,"",712,1,"full_before_split","split_separate"
713,"bagEarthGCV","OK",37.941,0.612282229627195,0.0244995237289932,0.0329456683596159,"",713,1,"full_before_split","split_separate"
714,"bagEarthGCV","OK",37.038,0.510639980755863,0.0284998780029807,0.0378726889039313,"",714,1,"full_before_split","split_separate"
715,"bagEarthGCV","OK",37.399,0.690888793894981,0.025046223032866,0.0328117552917104,"",715,1,"full_before_split","split_separate"
716,"bagEarthGCV","OK",37.836,0.57124895154905,0.0278117624689769,0.0366772078086864,"",716,1,"full_before_split","split_separate"
717,"bagEarthGCV","OK",37.597,0.685875508958801,0.0252151614038024,0.0319996425219993,"",717,1,"full_before_split","split_separate"
718,"bagEarthGCV","OK",37.583,0.638216439685297,0.0290748870668879,0.0369970232836895,"",718,1,"full_before_split","split_separate"
719,"bagEarthGCV","OK",37.446,0.58854556131806,0.0260316846438283,0.0340039464545373,"",719,1,"full_before_split","split_separate"
720,"bagEarthGCV","OK",38.248,0.658747962062235,0.0237411025571997,0.0306622294985363,"",720,1,"full_before_split","split_separate"
721,"bagEarthGCV","OK",37.879,0.567306189962873,0.0302033774547004,0.0404018363510847,"",721,1,"full_before_split","split_separate"
722,"bagEarthGCV","OK",36.837,0.596987084063713,0.0270617413502114,0.033782831320492,"",722,1,"full_before_split","split_separate"
723,"bagEarthGCV","OK",37.409,0.576436886854522,0.0257911880675882,0.0342949057401187,"",723,1,"full_before_split","split_separate"
724,"bagEarthGCV","OK",37.426,0.58775775904914,0.0283632533177132,0.0355423317370719,"",724,1,"full_before_split","split_separate"
725,"bagEarthGCV","OK",36.872,0.602741320064272,0.0285800404604701,0.0368235175819875,"",725,1,"full_before_split","split_separate"
726,"bagEarthGCV","OK",37.115,0.624596659942687,0.0273193407932676,0.0365459189942338,"",726,1,"full_before_split","split_separate"
727,"bagEarthGCV","OK",37.149,0.635408978128835,0.0267909647553183,0.0328290598646374,"",727,1,"full_before_split","split_separate"
728,"bagEarthGCV","OK",37.248,0.625951929294094,0.0259113443232521,0.0340980783753139,"",728,1,"full_before_split","split_separate"
729,"bagEarthGCV","OK",37.437,0.58739710521914,0.0286994174441566,0.0369199243002368,"",729,1,"full_before_split","split_separate"
730,"bagEarthGCV","OK",38.067,0.63926388195564,0.0266433734932035,0.0328533466182083,"",730,1,"full_before_split","split_separate"
731,"bagEarthGCV","OK",37.134,0.636882387038299,0.0261656181984357,0.0347816503559465,"",731,1,"full_before_split","split_separate"
732,"bagEarthGCV","OK",37.606,0.734495833632816,0.0228397947457855,0.0294252349646404,"",732,1,"full_before_split","split_separate"
733,"bagEarthGCV","OK",37.082,0.636100343888875,0.0256066162936268,0.0321104218057893,"",733,1,"full_before_split","split_separate"
734,"bagEarthGCV","OK",37.33,0.627360933399737,0.0286322590316955,0.0373308896861706,"",734,1,"full_before_split","split_separate"
735,"bagEarthGCV","OK",37.303,0.639763994364823,0.0265107167889789,0.032936858834133,"",735,1,"full_before_split","split_separate"
736,"bagEarthGCV","OK",38.09,0.608347353843502,0.0272856351271842,0.0345591688037835,"",736,1,"full_before_split","split_separate"
737,"bagEarthGCV","OK",37.723,0.678826378885501,0.0256381740817832,0.0328599448801099,"",737,1,"full_before_split","split_separate"
738,"bagEarthGCV","OK",37.793,0.608312257859883,0.0256288434398847,0.0346844984092634,"",738,1,"full_before_split","split_separate"
739,"bagEarthGCV","OK",36.411,0.630231269484196,0.0274762981435405,0.0337700874203983,"",739,1,"full_before_split","split_separate"
740,"bagEarthGCV","OK",37.769,0.67063212494848,0.0254527174473687,0.0335529121321471,"",740,1,"full_before_split","split_separate"
741,"bagEarthGCV","OK",38.22,0.63202718181662,0.0255670012002842,0.0325407523855646,"",741,1,"full_before_split","split_separate"
742,"bagEarthGCV","OK",37.94,0.588983661540909,0.0294058877476721,0.0369777864279243,"",742,1,"full_before_split","split_separate"
743,"bagEarthGCV","OK",37.742,0.672108908179452,0.0238880585750055,0.0303441641760918,"",743,1,"full_before_split","split_separate"
744,"bagEarthGCV","OK",37.899,0.662339177226021,0.0247861765030404,0.0322976651785723,"",744,1,"full_before_split","split_separate"
745,"bagEarthGCV","OK",37.064,0.631914866748335,0.0265803139341601,0.0357571732810621,"",745,1,"full_before_split","split_separate"
746,"bagEarthGCV","OK",37.027,0.587816963380683,0.0293263219608704,0.0372992474560881,"",746,1,"full_before_split","split_separate"
747,"bagEarthGCV","OK",37.719,0.626392019578005,0.0260046257200266,0.0340703129505647,"",747,1,"full_before_split","split_separate"
748,"bagEarthGCV","OK",36.85,0.63974789813992,0.0252498512571279,0.0341162600742372,"",748,1,"full_before_split","split_separate"
749,"bagEarthGCV","OK",37.458,0.558823296559102,0.0292496178977977,0.0367713040785152,"",749,1,"full_before_split","split_separate"
750,"bagEarthGCV","OK",38.099,0.561635446724207,0.0251146376484596,0.0337340100016884,"",750,1,"full_before_split","split_separate"
751,"bagEarthGCV","OK",38.152,0.699929155985676,0.0246383677645083,0.0337238703663847,"",751,1,"full_before_split","split_separate"
752,"bagEarthGCV","OK",39.314,0.639281800424129,0.0253203803285337,0.0319702037437999,"",752,1,"full_before_split","split_separate"
753,"bagEarthGCV","OK",37.395,0.732990010135083,0.0239766395992216,0.0301944068192759,"",753,1,"full_before_split","split_separate"
754,"bagEarthGCV","OK",36.815,0.59811368277969,0.0254212123196673,0.0338502703058843,"",754,1,"full_before_split","split_separate"
755,"bagEarthGCV","OK",38.05,0.643180079099767,0.0261452634265264,0.0332299142871607,"",755,1,"full_before_split","split_separate"
756,"bagEarthGCV","OK",37.463,0.589473741514212,0.0278448258700992,0.037121416512703,"",756,1,"full_before_split","split_separate"
757,"bagEarthGCV","OK",37.45,0.671119445117156,0.0252032602964253,0.031683282341151,"",757,1,"full_before_split","split_separate"
758,"bagEarthGCV","OK",36.897,0.657969308127207,0.024773483805255,0.0334757531537707,"",758,1,"full_before_split","split_separate"
759,"bagEarthGCV","OK",37.686,0.530670446159027,0.0292149117657409,0.0380505504695024,"",759,1,"full_before_split","split_separate"
760,"bagEarthGCV","OK",38.168,0.677484418131736,0.0246698749247348,0.0315917156368689,"",760,1,"full_before_split","split_separate"
761,"bagEarthGCV","OK",37.625,0.599443267851637,0.0262982148491675,0.0339238824850236,"",761,1,"full_before_split","split_separate"
762,"bagEarthGCV","OK",36.937,0.628121102172704,0.0270949604698821,0.033837233628137,"",762,1,"full_before_split","split_separate"
763,"bagEarthGCV","OK",36.921,0.692661262316534,0.0235476723598113,0.0293760478082601,"",763,1,"full_before_split","split_separate"
764,"bagEarthGCV","OK",37.775,0.629856726840794,0.0261422015323394,0.0339872507506983,"",764,1,"full_before_split","split_separate"
765,"bagEarthGCV","OK",37.559,0.634372203816889,0.0259219917923905,0.0318277692614195,"",765,1,"full_before_split","split_separate"
766,"bagEarthGCV","OK",37.81,0.551126971247758,0.02741544672247,0.0346716883561462,"",766,1,"full_before_split","split_separate"
767,"bagEarthGCV","OK",37.6,0.677612460728784,0.0249272890227184,0.0309284449037479,"",767,1,"full_before_split","split_separate"
768,"bagEarthGCV","OK",36.992,0.688546184441593,0.0238260928631358,0.0329744193264207,"",768,1,"full_before_split","split_separate"
769,"bagEarthGCV","OK",37.816,0.626506767577298,0.0273893017002859,0.033503018872824,"",769,1,"full_before_split","split_separate"
770,"bagEarthGCV","OK",37.084,0.59647495970858,0.0289068019577129,0.0365533687650902,"",770,1,"full_before_split","split_separate"
771,"bagEarthGCV","OK",37.333,0.609331490902079,0.0276534492213941,0.0351287062332707,"",771,1,"full_before_split","split_separate"
772,"bagEarthGCV","OK",37.092,0.696954754149225,0.0251324901889751,0.0328673445360609,"",772,1,"full_before_split","split_separate"
773,"bagEarthGCV","OK",38.33,0.62206047187495,0.0286387645031585,0.0349536844341877,"",773,1,"full_before_split","split_separate"
774,"bagEarthGCV","OK",37.405,0.644428634043304,0.0259641121613443,0.0339896916848597,"",774,1,"full_before_split","split_separate"
775,"bagEarthGCV","OK",37.275,0.703782362221946,0.0263117306368528,0.0347716718173361,"",775,1,"full_before_split","split_separate"
776,"bagEarthGCV","OK",37.054,0.630839123649555,0.0235969814086805,0.0314986123853466,"",776,1,"full_before_split","split_separate"
777,"bagEarthGCV","OK",37.757,0.660645191222461,0.0254876572048355,0.0339102842121,"",777,1,"full_before_split","split_separate"
778,"bagEarthGCV","OK",38.186,0.600173230365234,0.0259860496906385,0.034473358800301,"",778,1,"full_before_split","split_separate"
779,"bagEarthGCV","OK",37.219,0.683067108580233,0.024405025445874,0.0324205081217102,"",779,1,"full_before_split","split_separate"
780,"bagEarthGCV","OK",37.288,0.697318944338449,0.0258263098131738,0.0327696686257822,"",780,1,"full_before_split","split_separate"
781,"bagEarthGCV","OK",36.953,0.616605206270709,0.0271462803090806,0.0351599814151018,"",781,1,"full_before_split","split_separate"
782,"bagEarthGCV","OK",37.727,0.605917124803987,0.0266268165816073,0.033366542988677,"",782,1,"full_before_split","split_separate"
783,"bagEarthGCV","OK",38.04,0.532749011297955,0.0290240308211965,0.0389284264794267,"",783,1,"full_before_split","split_separate"
784,"bagEarthGCV","OK",37.898,0.615413575051418,0.0272676311379103,0.0351791947947316,"",784,1,"full_before_split","split_separate"
785,"bagEarthGCV","OK",36.763,0.619086717716835,0.0272649672154861,0.033250690166634,"",785,1,"full_before_split","split_separate"
786,"bagEarthGCV","OK",38.076,0.590094862846196,0.0281331275230331,0.0356290306766497,"",786,1,"full_before_split","split_separate"
787,"bagEarthGCV","OK",37.986,0.665000929684149,0.0257491170542939,0.032836992543676,"",787,1,"full_before_split","split_separate"
788,"bagEarthGCV","OK",37.186,0.645823538419436,0.0263657171674559,0.0338566518104701,"",788,1,"full_before_split","split_separate"
789,"bagEarthGCV","OK",40.031,0.613916851416316,0.027905543471256,0.0366185997180296,"",789,1,"full_before_split","split_separate"
790,"bagEarthGCV","OK",39.989,0.561223844653362,0.0299577997538462,0.0376199642828864,"",790,1,"full_before_split","split_separate"
791,"bagEarthGCV","OK",39.047,0.626707540722018,0.0310710431193549,0.0390493016607037,"",791,1,"full_before_split","split_separate"
792,"bagEarthGCV","OK",39.449,0.696749026563077,0.024731206454752,0.0328775732644612,"",792,1,"full_before_split","split_separate"
793,"bagEarthGCV","OK",39.407,0.596782864150581,0.0256946794463821,0.0337741785724494,"",793,1,"full_before_split","split_separate"
794,"bagEarthGCV","OK",39.85,0.637884503986125,0.0251937702781279,0.032846962737591,"",794,1,"full_before_split","split_separate"
795,"bagEarthGCV","OK",40.299,0.605183416167812,0.0288286813901594,0.0358209654204954,"",795,1,"full_before_split","split_separate"
796,"bagEarthGCV","OK",39.251,0.61874106241093,0.0285720579143367,0.0386479627066642,"",796,1,"full_before_split","split_separate"
797,"bagEarthGCV","OK",39.875,0.633459006822052,0.0268746834394207,0.0358940585064322,"",797,1,"full_before_split","split_separate"
798,"bagEarthGCV","OK",40.392,0.566526675866204,0.028261356000396,0.0386207051040686,"",798,1,"full_before_split","split_separate"
799,"bagEarthGCV","OK",40.548,0.669317776139746,0.0270792364032392,0.0360183312887291,"",799,1,"full_before_split","split_separate"
800,"bagEarthGCV","OK",39.567,0.662420077199636,0.025048413007724,0.0318192818132911,"",800,1,"full_before_split","split_separate"
801,"bagEarthGCV","OK",39.47,0.666191898946965,0.024608872172927,0.0327672375350651,"",801,1,"full_before_split","split_separate"
802,"bagEarthGCV","OK",39.941,0.668781436878468,0.0250097344791225,0.0314937527919178,"",802,1,"full_before_split","split_separate"
803,"bagEarthGCV","OK",39.82,0.633244943135234,0.0267291571074854,0.0344622000062111,"",803,1,"full_before_split","split_separate"
804,"bagEarthGCV","OK",39.597,0.606601345871986,0.0273226323308393,0.0348498594240628,"",804,1,"full_before_split","split_separate"
805,"bagEarthGCV","OK",39.11,0.668107784403098,0.0253050362488525,0.0327541274280829,"",805,1,"full_before_split","split_separate"
806,"bagEarthGCV","OK",40.126,0.659142308837697,0.0260559943714562,0.032247591599312,"",806,1,"full_before_split","split_separate"
807,"bagEarthGCV","OK",39.597,0.666388797685149,0.0255923017033069,0.0328708303638171,"",807,1,"full_before_split","split_separate"
808,"bagEarthGCV","OK",39.682,0.699301229758873,0.0226727063277071,0.028842597152339,"",808,1,"full_before_split","split_separate"
809,"bagEarthGCV","OK",39.634,0.671600896695397,0.025413979216027,0.0331867592627727,"",809,1,"full_before_split","split_separate"
810,"bagEarthGCV","OK",39.938,0.643944797067673,0.0246565993300973,0.0320048169325,"",810,1,"full_before_split","split_separate"
811,"bagEarthGCV","OK",39.515,0.541610708910804,0.0273153438066614,0.0371255635474127,"",811,1,"full_before_split","split_separate"
812,"bagEarthGCV","OK",37.5,0.61896480116314,0.0276835766884745,0.0361766887276611,"",812,1,"full_before_split","split_separate"
813,"bagEarthGCV","OK",37.988,0.605832331011857,0.025966002868138,0.0330823621349612,"",813,1,"full_before_split","split_separate"
814,"bagEarthGCV","OK",37.435,0.599472168030867,0.0263657800226582,0.033749443464947,"",814,1,"full_before_split","split_separate"
815,"bagEarthGCV","OK",37.48,0.656851460945511,0.0276246686151605,0.036488953472245,"",815,1,"full_before_split","split_separate"
816,"bagEarthGCV","OK",37.04,0.621626607180627,0.026773954545007,0.0347999558804844,"",816,1,"full_before_split","split_separate"
817,"bagEarthGCV","OK",37.257,0.685755065052754,0.0261994249737484,0.0344449624111059,"",817,1,"full_before_split","split_separate"
818,"bagEarthGCV","OK",36.487,0.639637480914011,0.0263938827567857,0.0339060849812939,"",818,1,"full_before_split","split_separate"
819,"bagEarthGCV","OK",36.813,0.525702796366811,0.028270706646719,0.0375482785601826,"",819,1,"full_before_split","split_separate"
820,"bagEarthGCV","OK",37.407,0.682317102012722,0.026698085728996,0.0344918232739975,"",820,1,"full_before_split","split_separate"
821,"bagEarthGCV","OK",37.073,0.619580445006221,0.0274430458179802,0.0361248643971737,"",821,1,"full_before_split","split_separate"
822,"bagEarthGCV","OK",37.06,0.654278752288326,0.0259150496462777,0.0332259738624311,"",822,1,"full_before_split","split_separate"
823,"bagEarthGCV","OK",37.391,0.638010624841356,0.0255001226196231,0.031877254070262,"",823,1,"full_before_split","split_separate"
824,"bagEarthGCV","OK",37.375,0.681932853899713,0.0238850781417512,0.0304709443738885,"",824,1,"full_before_split","split_separate"
825,"bagEarthGCV","OK",37.341,0.642570608953953,0.0242311029850365,0.0333911495733706,"",825,1,"full_before_split","split_separate"
826,"bagEarthGCV","OK",37.735,0.686296994706878,0.0253250504165245,0.0324794799979634,"",826,1,"full_before_split","split_separate"
827,"bagEarthGCV","OK",37.404,0.618962976170204,0.0257221372475564,0.033601276385875,"",827,1,"full_before_split","split_separate"
828,"bagEarthGCV","OK",36.714,0.66120073926224,0.0256984212805273,0.0343400583198818,"",828,1,"full_before_split","split_separate"
829,"bagEarthGCV","OK",37.922,0.615169014556569,0.0261156319030486,0.0334803610197115,"",829,1,"full_before_split","split_separate"
830,"bagEarthGCV","OK",37.338,0.62535383786624,0.0288436566449829,0.0374929022896127,"",830,1,"full_before_split","split_separate"
831,"bagEarthGCV","OK",37.168,0.640394833157075,0.0271951397976037,0.0345387363222571,"",831,1,"full_before_split","split_separate"
832,"bagEarthGCV","OK",37.037,0.62952606022517,0.025148618807221,0.031487652600687,"",832,1,"full_before_split","split_separate"
833,"bagEarthGCV","OK",37.849,0.616355485809891,0.0295505140175609,0.039883359904779,"",833,1,"full_before_split","split_separate"
834,"bagEarthGCV","OK",36.817,0.661207622855558,0.0271824614632202,0.0339269164859979,"",834,1,"full_before_split","split_separate"
835,"bagEarthGCV","OK",37.265,0.635050290754334,0.0260172582112964,0.0328359837113954,"",835,1,"full_before_split","split_separate"
836,"bagEarthGCV","OK",37.392,0.652270930084814,0.0276991245226291,0.0329709500108946,"",836,1,"full_before_split","split_separate"
837,"bagEarthGCV","OK",37.376,0.604825052314854,0.0275533846815081,0.0371754050279038,"",837,1,"full_before_split","split_separate"
838,"bagEarthGCV","OK",37.433,0.611232943441957,0.0244782218656426,0.0333669142115924,"",838,1,"full_before_split","split_separate"
839,"bagEarthGCV","OK",38.431,0.629755825171314,0.0251653840353846,0.0325766387773795,"",839,1,"full_before_split","split_separate"
840,"bagEarthGCV","OK",37.261,0.590969282542802,0.0265688486961563,0.0359175985377229,"",840,1,"full_before_split","split_separate"
841,"bagEarthGCV","OK",37.952,0.606062220612667,0.028216200179095,0.0379702935790473,"",841,1,"full_before_split","split_separate"
842,"bagEarthGCV","OK",36.734,0.68951608453039,0.0242502917334811,0.0316213755258535,"",842,1,"full_before_split","split_separate"
