"id","Model","R2","MAE","RMSE","Dataset.seed","Training.seed","Threshold.scope","Imputation.scope"
102,"gamboost",0.802213828512168,7.31325852380942,9.47129733812496,102,1,"full_before_split","split_separate"
103,"gamboost",0.801677617440207,6.88813934279038,9.22719615631397,103,1,"full_before_split","split_separate"
104,"gamboost",0.82749277714649,7.09743949382447,8.78519210511988,104,1,"full_before_split","split_separate"
105,"gamboost",0.865523455007399,5.91982364032587,7.64270720328057,105,1,"full_before_split","split_separate"
106,"gamboost",0.816645177749472,6.65357040053624,8.77511617114768,106,1,"full_before_split","split_separate"
107,"gamboost",0.840540370987957,5.96170259327341,8.22643720470513,107,1,"full_before_split","split_separate"
108,"gamboost",0.839849124090824,6.50679496868029,8.42312318793609,108,1,"full_before_split","split_separate"
109,"gamboost",0.833527659171238,6.70455880248031,8.62340165528857,109,1,"full_before_split","split_separate"
110,"gamboost",0.821680253825792,6.64534242449525,8.9095010374855,110,1,"full_before_split","split_separate"
111,"gamboost",0.826463241025995,6.48093371117078,8.82097041745344,111,1,"full_before_split","split_separate"
112,"gamboost",0.829750971762181,6.63409908891138,8.70345706622138,112,1,"full_before_split","split_separate"
113,"gamboost",0.811075690763698,7.12462027630231,9.20493127529034,113,1,"full_before_split","split_separate"
114,"gamboost",0.803382659763284,6.85632136694289,9.56928543274616,114,1,"full_before_split","split_separate"
115,"gamboost",0.827199704182176,6.51839551540746,8.70536058729564,115,1,"full_before_split","split_separate"
116,"gamboost",0.820268214816781,6.90611876736116,8.83915206747255,116,1,"full_before_split","split_separate"
117,"gamboost",0.815664600890059,7.06634709484885,8.85469088868388,117,1,"full_before_split","split_separate"
118,"gamboost",0.837872603038082,6.91233767664574,8.72276072922595,118,1,"full_before_split","split_separate"
119,"gamboost",0.829416701587204,6.81753262971513,8.88147443975867,119,1,"full_before_split","split_separate"
120,"gamboost",0.860716202177661,6.15037012236782,7.98835245427755,120,1,"full_before_split","split_separate"
121,"gamboost",0.807505426212305,7.00648999969794,8.98361656772727,121,1,"full_before_split","split_separate"
122,"gamboost",0.804618591845637,7.14895215385242,9.57486976333102,122,1,"full_before_split","split_separate"
123,"gamboost",0.847342416187738,6.09241733439435,8.2531235511632,123,1,"full_before_split","split_separate"
124,"gamboost",0.785508334916173,7.31317092495813,9.61599937562043,124,1,"full_before_split","split_separate"
125,"gamboost",0.81600903187049,7.0161858905642,9.21601054030797,125,1,"full_before_split","split_separate"
126,"gamboost",0.829578189272611,6.80135787988328,8.67292721877332,126,1,"full_before_split","split_separate"
127,"gamboost",0.818211473881792,6.96623183511481,8.93158064068684,127,1,"full_before_split","split_separate"
128,"gamboost",0.82959863306135,7.01287727376968,9.15041674147524,128,1,"full_before_split","split_separate"
129,"gamboost",0.881586820204424,5.82656418857647,7.42898247289718,129,1,"full_before_split","split_separate"
130,"gamboost",0.819023967513027,6.97149656023738,9.01706111407716,130,1,"full_before_split","split_separate"
131,"gamboost",0.800202153172814,7.6088783563251,10.0208364417051,131,1,"full_before_split","split_separate"
132,"gamboost",0.810685447793922,7.23589347407991,9.10249244814085,132,1,"full_before_split","split_separate"
133,"gamboost",0.820605288796656,7.00904118624122,9.17464497461418,133,1,"full_before_split","split_separate"
134,"gamboost",0.773807860881471,7.34823076926304,9.89123879240157,134,1,"full_before_split","split_separate"
135,"gamboost",0.831729817162795,7.06356764571931,8.97304674896635,135,1,"full_before_split","split_separate"
136,"gamboost",0.823528613499515,6.18761918274191,8.56184367399436,136,1,"full_before_split","split_separate"
137,"gamboost",0.841508040104675,6.61214406697186,8.5684312637648,137,1,"full_before_split","split_separate"
138,"gamboost",0.828472974961974,6.68099590016969,8.73673826082726,138,1,"full_before_split","split_separate"
139,"gamboost",0.84581728281011,6.48569527242325,8.44410180514029,139,1,"full_before_split","split_separate"
140,"gamboost",0.831469846152437,6.48299868408654,8.65278573499889,140,1,"full_before_split","split_separate"
141,"gamboost",0.859403189950699,6.40855915021209,8.0693126425151,141,1,"full_before_split","split_separate"
142,"gamboost",0.82992860279587,6.73623131301058,8.82177647022351,142,1,"full_before_split","split_separate"
143,"gamboost",0.812202345199829,6.69690723481598,9.15405168382684,143,1,"full_before_split","split_separate"
144,"gamboost",0.814573138005463,6.92420306102386,9.24545074432027,144,1,"full_before_split","split_separate"
145,"gamboost",0.772280063087574,7.520132428127,10.2865157775026,145,1,"full_before_split","split_separate"
146,"gamboost",0.776027495210607,7.37537349702058,9.79562853546101,146,1,"full_before_split","split_separate"
147,"gamboost",0.832131211137474,6.59145814371633,8.70197748386664,147,1,"full_before_split","split_separate"
148,"gamboost",0.836369532335745,6.38896801975496,8.62279787578296,148,1,"full_before_split","split_separate"
149,"gamboost",0.819183320455615,7.07965634370674,9.15096424187364,149,1,"full_before_split","split_separate"
150,"gamboost",0.797956902359483,7.33858786015081,9.67054731513389,150,1,"full_before_split","split_separate"
151,"gamboost",0.853683592930306,6.22904409207455,8.05004234882153,151,1,"full_before_split","split_separate"
152,"gamboost",0.811218789447125,6.89537226821915,9.16038967404685,152,1,"full_before_split","split_separate"
153,"gamboost",0.821722645951137,6.95821632700283,8.86893551051514,153,1,"full_before_split","split_separate"
154,"gamboost",0.788447532582161,7.09580676459266,9.62019825508524,154,1,"full_before_split","split_separate"
155,"gamboost",0.829945829923088,6.77322507201071,8.66842307465064,155,1,"full_before_split","split_separate"
156,"gamboost",0.854610021926229,6.21130625096738,8.20686496725257,156,1,"full_before_split","split_separate"
157,"gamboost",0.834834176469047,6.4910471214356,8.45899445252241,157,1,"full_before_split","split_separate"
158,"gamboost",0.837053209192199,6.38379026271811,8.43978716566213,158,1,"full_before_split","split_separate"
159,"gamboost",0.830770345772936,6.98826801097522,8.84047023647918,159,1,"full_before_split","split_separate"
