"Sample","Ground_Truth","Predicted","Difference"
"X200594740047_R02C01","38.72","21.275591508729",-17.444408491271
"X200594740047_R03C01","52.36","29.9296350895896",-22.4303649104104
"X200594740047_R04C01","37.06","34.1235768899327",-2.9364231100673
"X200594740047_R05C01","50.76","44.5931053255075",-6.1668946744925
"X200594740047_R06C01","47.5","33.2724602137394",-14.2275397862606
"X200594740047_R07C01","72.8","37.5015428326374",-35.2984571673626
"X200594740047_R08C01","62.06","34.834350289077",-27.225649710923
"X200594740051_R01C01","60.4","46.8189253631654",-13.5810746368346
"X200594740051_R02C01","42.1","26.555839232808",-15.544160767192
"X200594740051_R03C01","65.38","52.7577085047631",-12.6222914952369
"X200594740051_R04C01","65.26","36.0252251450374",-29.2347748549626
"X200594740051_R05C01","51.6","35.1422325927861",-16.4577674072139
"X200594740051_R06C01","80.84","56.1320142755632",-24.7079857244368
"X200594740051_R07C01","62.98","28.5219530693892",-34.4580469306108
"X200594740051_R08C01","56.96","29.2400447046439",-27.7199552953561
"X200594740052_R01C01","47.68","29.0048266812079",-18.6751733187921
"X200594740052_R02C01","72.04","54.489307028934",-17.550692971066
"X200594740052_R03C01","46.94","27.5187088572384",-19.4212911427616
"X200594740052_R04C01","65.56","30.3349016115167",-35.2250983884833
"X200594740052_R05C01","44.08","18.9370499646349",-25.1429500353651
"X200594740052_R06C01","55.16","41.8940973508609",-13.2659026491391
"X200594740052_R07C01","64.18","44.8564397064956",-19.3235602935044
"X200594740052_R08C01","66.06","51.6014331901845",-14.4585668098155
"X200594740057_R01C01","42.5","21.8975219040595",-20.6024780959405
"X200594740057_R02C01","74.26","40.4344329585589",-33.8255670414411
"X200594740057_R03C01","60.38","36.7396363554385",-23.6403636445615
"X200594740057_R04C01","36.1","22.8185007232445",-13.2814992767555
"X200594740057_R05C01","50.94","21.5699559938389",-29.3700440061611
"X200594740057_R06C01","51.94","48.7430155802736",-3.1969844197264
"X200594740057_R07C01","60.18","39.980899163662",-20.199100836338
"X200594740057_R08C01","45.28","35.9570981808529",-9.3229018191471
"X200594740069_R01C01","41.32","28.3990625415962",-12.9209374584038
"X200594740069_R02C01","50.3","23.8926672747086",-26.4073327252914
"X200594740069_R03C01","42.46","43.802120339876",1.342120339876
"X200594740069_R04C01","54.44","44.7911034847397",-9.6488965152603
"X200594740069_R05C01","62.66","30.2342227193747",-32.4257772806253
"X200594740069_R06C01","61.48","38.0847373861746",-23.3952626138254
"X200594740069_R07C01","59.52","39.8712879114715",-19.6487120885285
"X200594740069_R08C01","67.94","51.4482195727661",-16.4917804272339
"X200594740070_R01C01","42.78","27.6192169747438",-15.1607830252562
"X200594740070_R02C01","67.3","39.9680960090907",-27.3319039909093
"X200594740070_R03C01","35","35.4395918466453",0.4395918466453
"X200594740070_R04C01","38.5","32.5251127350991",-5.9748872649009
"X200594740070_R06C01","48.76","23.7788340765378",-24.9811659234622
"X200594740070_R07C01","55.12","34.7585099784957",-20.3614900215043
"X200594740070_R08C01","73.24","38.0654123553056",-35.1745876446944
"X200594740072_R01C01","62.14","32.0204154632773",-30.1195845367227
"X200594740072_R02C01","58","35.003792356972",-22.996207643028
"X200594740072_R03C01","58.72","48.615623737485",-10.104376262515
"X200594740072_R04C01","50.52","50.1269478748572",-0.393052125142802
"X200594740072_R05C01","66.22","44.8371514356121",-21.3828485643879
"X200594740072_R06C01","55.98","32.2688672383773",-23.7111327616227
"X200594740072_R07C01","52.36","20.8303726225121",-31.5296273774879
"X200594740072_R08C01","53.66","26.7001114544895",-26.9598885455105
"X200594740073_R01C01","53.96","26.1024771681321",-27.8575228318679
"X200594740073_R02C01","55.08","24.1442721708989",-30.9357278291011
"X200594740073_R03C01","64.24","38.6176611866732",-25.6223388133268
"X200594740073_R04C01","75.02","56.6582757982918",-18.3617242017082
"X200594740073_R05C01","71.74","34.531167081965",-37.208832918035
"X200594740073_R06C01","52.02","33.8134803099038",-18.2065196900962
"X200594740073_R07C01","53.14","39.1938324173325",-13.9461675826675
"X200594740073_R08C01","54.9","42.458170555704",-12.441829444296
"X200594740075_R02C01","78.42","64.6175994660714",-13.8024005339286
"X200594740075_R03C01","62.1","30.6909979539593",-31.4090020460407
"X200594740075_R04C01","65.06","37.5860898221572",-27.4739101778428
"X200594740075_R05C01","55.1","36.5983441216339",-18.5016558783661
"X200594740075_R06C01","54.94","34.5277029230216",-20.4122970769784
"X200594740075_R07C01","69.22","46.9838983718152",-22.2361016281848
"X200594740079_R01C01","58.32","32.8701797784302",-25.4498202215698
"X200594740079_R02C01","40.72","25.2391926097678",-15.4808073902322
"X200594740079_R03C01","52.72","37.4462598774806",-15.2737401225194
"X200594740079_R04C01","50.52","19.0997446361284",-31.4202553638716
"X200594740079_R05C01","53.4","35.6977836610737",-17.7022163389263
"X200594740079_R06C01","54.94","45.2016067925182",-9.7383932074818
"X200594740079_R07C01","80.86","58.0930328504838",-22.7669671495162
"X200594740079_R08C01","56.34","48.5814383163209",-7.7585616836791
"X200594740080_R01C01","66","34.4904939441401",-31.5095060558599
"X200594740080_R02C01","85.28","32.7836741645373",-52.4963258354627
"X200594740080_R03C01","52.36","42.2711135325085",-10.0888864674915
"X200594740080_R04C01","61.06","33.6305292168217",-27.4294707831783
"X200594740080_R05C01","49.04","43.7477279488317",-5.2922720511683
"X200594740080_R06C01","34.92","37.6420096937573",2.7220096937573
"X200594740080_R07C01","73.56","45.1831425098043",-28.3768574901957
"X200594740080_R08C01","68.16","23.2573478164498",-44.9026521835502
"X200594740083_R01C01","53.76","30.2301463560494",-23.5298536439506
"X200594740083_R02C01","66.98","41.8712942188564",-25.1087057811436
"X200594740083_R03C01","50.02","50.5576185773809",0.537618577380897
"X200594740083_R04C01","40.7","32.0578981029312",-8.64210189706881
"X200594740083_R05C01","73.9","41.6804380790352",-32.2195619209648
"X200594740083_R06C01","47.74","30.158116954124",-17.581883045876
"X200594740083_R07C01","48.88","38.9161907409415",-9.9638092590585
"X200594740083_R08C01","65.58","35.3261612606224",-30.2538387393776
"X200594740084_R01C01","71.76","36.8292593797826",-34.9307406202174
"X200594740084_R02C01","39.2","29.1718962702607",-10.0281037297393
"X200594740084_R03C01","48.94","45.6829706715403",-3.25702932845969
"X200594740084_R04C01","54.08","29.9192281665962",-24.1607718334038
"X200594740084_R05C01","58.64","52.3227531200303",-6.3172468799697
"X200594740084_R06C01","54.24","29.0800953909484",-25.1599046090516
"X200594740084_R07C01","54.92","24.8701286219832",-30.0498713780168
"X200594740084_R08C01","49.28","29.3174901106964",-19.9625098893036
"X200594740085_R01C01","72.02","36.984556315124",-35.035443684876
"X200594740085_R02C01","55.38","44.418620339975",-10.961379660025
"X200594740085_R03C01","42.6","39.9413645261421",-2.6586354738579
"X200594740085_R04C01","52.1","28.4745530356805",-23.6254469643195
"X200594740085_R05C01","40.8","23.2060361122517",-17.5939638877483
"X200594740085_R06C01","33.08","23.2453247974081",-9.8346752025919
"X200594740085_R07C01","47.68","29.0244252344249",-18.6555747655751
"X200594740085_R08C01","49.78","33.8266134661486",-15.9533865338514
"X200594740086_R01C01","60.36","50.9580744581635",-9.4019255418365
"X200594740086_R02C01","60.68","29.4652975245771",-31.2147024754229
"X200594740086_R04C01","79.44","67.551722711373",-11.888277288627
"X200594740086_R05C01","48.32","54.4474575345646",6.1274575345646
"X200594740086_R06C01","35.5","18.8203345574824",-16.6796654425176
"X200594740086_R07C01","73.02","26.2678374832975",-46.7521625167025
"X200594740086_R08C01","63","30.6146765640692",-32.3853234359308
"X200594740087_R01C01","45.48","46.5247152302378",1.04471523023781
"X200594740087_R02C01","39.96","24.9233179725026",-15.0366820274974
"X200594740087_R03C01","38.8","38.3813775734284",-0.418622426571595
"X200594740087_R04C01","59.06","28.5351822628707",-30.5248177371293
"X200594740087_R05C01","66.52","41.9331334538691",-24.5868665461309
