"Sample","Ground_Truth","Predicted","Difference"
"X200598350011_R07C01","58.04","68.5672531643917",10.5272531643917
"X200598350011_R08C01","39.98","53.2403125517895",13.2603125517895
"X200598350012_R01C01","75.06","72.9864449716758",-2.07355502832421
"X200598350012_R02C01","49.48","72.3116453489449",22.8316453489449
"X200598350012_R03C01","53.72","60.967865468557",7.247865468557
"X200598350012_R04C01","38.58","69.8915736514054",31.3115736514054
"X200598350012_R05C01","75.48","61.8450760466261",-13.6349239533739
"X200598350012_R06C01","75.7","73.4710476973079",-2.22895230269211
"X200598350012_R07C01","41.08","59.9871335687508",18.9071335687508
"X200598350012_R08C01","54.3","71.3541961014728",17.0541961014728
"X200598350015_R01C01","37.8","59.9314015487215",22.1314015487215
"X200598350015_R02C01","63.32","68.2299691226747",4.9099691226747
"X200598350015_R03C01","49.58","65.6088682391654",16.0288682391654
"X200598350015_R05C01","70.54","76.2983831296693",5.7583831296693
"X200598350015_R07C01","52.9","62.727443617651",9.827443617651
"X200598350015_R08C01","79.5","72.789264391223",-6.710735608777
"X200598350017_R02C01","47.32","66.6101470781283",19.2901470781283
"X200598350017_R03C01","40.14","62.6146640555653",22.4746640555653
"X200598350017_R04C01","43.78","57.2301589248934",13.4501589248934
"X200598350017_R05C01","71.24","74.4458386166955",3.2058386166955
"X200598350017_R06C01","44.64","70.3957774732975",25.7557774732975
"X200598350017_R07C01","59.4","68.749662486224",9.349662486224
"X200598350017_R08C01","61.02","66.1948829452125",5.1748829452125
"X200598350018_R01C01","32.26","63.6935818997229",31.4335818997229
"X200598350018_R02C01","65.52","65.007878113763",-0.512121886236997
"X200598350018_R03C01","48.68","67.556194130144",18.876194130144
"X200598350018_R04C01","51.92","72.367113158813",20.447113158813
"X200598350018_R05C01","33.1","52.0863534977794",18.9863534977794
"X200598350018_R06C01","67.92","68.0464120797797",0.126412079779698
"X200598350018_R07C01","48.24","62.6732526501679",14.4332526501679
"X200598350018_R08C01","37.5","70.3146846815098",32.8146846815098
"X200598350022_R01C01","48.46","63.3320712359727",14.8720712359727
"X200598350022_R02C01","65.54","72.3173041239182",6.7773041239182
"X200598350022_R03C01","45.98","61.1629763849468",15.1829763849468
"X200598350022_R04C01","63.04","75.0200585009936",11.9800585009936
"X200598350022_R05C01","34","63.371464430578",29.371464430578
"X200598350022_R06C01","47.34","59.6114093008642",12.2714093008642
"X200598350022_R07C01","40.8","60.5403905223594",19.7403905223594
"X200598350022_R08C01","38.4","62.5335676341576",24.1335676341576
"X200598350025_R01C01","39.2","66.4113546286631",27.2113546286631
"X200598350025_R02C01","38.08","72.1011139378224",34.0211139378224
"X200598350025_R03C01","67.22","72.3088170126609",5.0888170126609
"X200598350025_R04C01","53.72","70.5037076404955",16.7837076404955
"X200598350025_R05C01","48.04","67.936962749678",19.896962749678
"X200598350025_R06C01","63.18","64.9855002137784",1.80550021377839
"X200598350025_R07C01","37.7","45.5662812080726",7.8662812080726
"X200598350025_R08C01","63.46","70.7991151956041",7.3391151956041
"X200598350027_R01C01","67.22","71.7780555992721",4.55805559927209
"X200598350027_R02C01","50.52","61.7123759028008",11.1923759028008
"X200598360006_R02C01","80.86","73.4551872495333",-7.4048127504667
"X200598350027_R04C01","77.58","72.9374527943905",-4.6425472056095
"X200598350027_R05C01","48.02","66.3770004914773",18.3570004914773
"X200598350027_R06C01","65.98","72.4239116464482",6.4439116464482
"X200598350027_R07C01","66.92","76.3137339655163",9.3937339655163
"X200598350027_R08C01","57.4","72.3103432861693",14.9103432861693
"X200598350029_R01C01","67.58","69.5200992185882",1.9400992185882
"X200598350029_R02C01","41.22","70.4883997535107",29.2683997535107
"X200598350029_R03C01","74.8","74.3359847438912",-0.464015256108794
"X200598350029_R04C01","60.7","69.5792651147558",8.8792651147558
"X200598350029_R05C01","78.8","73.30765217513",-5.49234782487
"X200598350029_R06C01","39.18","55.8656944488351",16.6856944488351
"X200598350029_R07C01","65.32","70.4765716731381",5.1565716731381
"X200598350029_R08C01","48.76","67.0502896893061",18.2902896893061
"X200598350031_R01C01","47.14","61.6469580072877",14.5069580072877
"X200598350031_R03C01","43.56","58.238492758558",14.678492758558
